task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
8	78/cddb71	272160	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:UNTAR_KRAKEN2_DB (kraken2_hs22.tar.gz)	COMPLETED	0	2021-11-30 15:35:49.245	1.6s	462ms	125.0%	6.7 MB	11.1 MB	91.9 MB	105.2 MB
4	06/fa07ad	272404	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BOWTIE2_BUILD (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-30 15:35:50.902	2.2s	0ms	108.8%	12 MB	33.8 MB	1.7 MB	8.3 MB
1	5d/55cff2	272626	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:GET_CHROM_SIZES (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-30 15:35:53.089	1.7s	0ms	50.0%	2.7 MB	11 MB	82.6 KB	372 B
7	26/36d439	272842	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:COLLAPSE_PRIMERS (nCoV-2019.primer.bed)	COMPLETED	0	2021-11-30 15:35:54.843	1.8s	0ms	100.0%	12.6 MB	34.3 MB	645.5 KB	3.9 KB
2	fa/8d855c	273052	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BLAST_MAKEBLASTDB (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-30 15:35:56.631	1.7s	0ms	95.2%	13.8 MB	61.7 MB	185.2 KB	56.6 KB
5	20/8899db	273271	NFCORE_VIRALRECON:ILLUMINA:INPUT_CHECK:SAMPLESHEET_CHECK (samplesheet_test_illumina_amplicon.csv)	COMPLETED	0	2021-11-30 15:35:58.350	1.7s	0ms	84.2%	10.6 MB	32.5 MB	652.5 KB	905 B
3	7b/af44f2	273477	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:GUNZIP_GFF (GCA_009858895.3_ASM985889v3_genomic.200409.gff.gz)	COMPLETED	0	2021-11-30 15:36:00.056	805ms	17ms	100.0%	3 MB	3.9 MB	87.7 KB	4.8 KB
6	d7/5ff9ca	273761	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BEDTOOLS_GETFASTA (nCoV-2019.primer.bed)	COMPLETED	0	2021-11-30 15:36:00.866	1.7s	0ms	40.0%	0	0	84 KB	9.4 KB
9	dd/ce4b25	274003	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:SNPEFF_BUILD (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-30 15:36:02.550	4.6s	2s	45.7%	65 MB	8.9 GB	17.8 MB	16.6 KB
12	d5/91c474	274421	NFCORE_VIRALRECON:ILLUMINA:CAT_FASTQ (SAMPLE3_SE)	COMPLETED	0	2021-11-30 15:36:07.202	765ms	11ms	133.3%	0	0	5.6 MB	5.5 MB
14	a0/5c8aca	274623	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_RAW (SAMPLE2_PE)	COMPLETED	0	2021-11-30 15:36:07.971	7.6s	5s	167.3%	301.4 MB	3.3 GB	26.6 MB	4.7 MB
10	59/3bafa3	275123	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTP (SAMPLE1_PE)	COMPLETED	0	2021-11-30 15:36:15.537	7.4s	5s	120.8%	591.3 MB	1007.1 MB	14.8 MB	7 MB
11	83/41c83d	275555	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_RAW (SAMPLE1_PE)	COMPLETED	0	2021-11-30 15:36:22.926	8.8s	7s	190.8%	333.4 MB	3.3 GB	28.5 MB	4.7 MB
13	d4/e790e0	276157	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTP (SAMPLE2_PE)	COMPLETED	0	2021-11-30 15:36:31.750	6.7s	4s	120.3%	428.1 MB	506.8 MB	10.9 MB	5.6 MB
16	d1/da477e	276541	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTP (SAMPLE3_SE)	COMPLETED	0	2021-11-30 15:36:38.454	7s	5s	113.9%	440.9 MB	780.8 MB	11.5 MB	6.2 MB
15	40/39f71b	276978	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_RAW (SAMPLE3_SE)	COMPLETED	0	2021-11-30 15:36:45.457	6.2s	5s	165.9%	283.9 MB	3.2 GB	25.6 MB	2.3 MB
17	82/a37914	277439	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_TRIM (SAMPLE1_PE)	COMPLETED	0	2021-11-30 15:36:51.709	10s	7s	176.4%	343.7 MB	3.3 GB	27.8 MB	4.5 MB
19	2c/576d30	278020	NFCORE_VIRALRECON:ILLUMINA:KRAKEN2_KRAKEN2 (SAMPLE1_PE)	COMPLETED	0	2021-11-30 15:37:01.701	4.2s	2s	168.8%	8.4 MB	238.1 MB	113.7 MB	37.1 MB
18	a6/a2f08f	278350	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN (SAMPLE1_PE)	COMPLETED	0	2021-11-30 15:37:05.884	1m 39s	1m 37s	100.8%	60.2 MB	279.5 MB	50.1 MB	40.9 MB
20	a6/406aed	282124	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_TRIM (SAMPLE2_PE)	COMPLETED	0	2021-11-30 15:38:45.243	9.8s	8s	168.9%	332.5 MB	3.3 GB	26.3 MB	4.5 MB
22	b7/fbe802	282785	NFCORE_VIRALRECON:ILLUMINA:KRAKEN2_KRAKEN2 (SAMPLE2_PE)	COMPLETED	0	2021-11-30 15:38:55.051	3.6s	2s	172.5%	7.9 MB	237.8 MB	101.3 MB	29.3 MB
21	42/bc324f	283067	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN (SAMPLE2_PE)	COMPLETED	0	2021-11-30 15:38:58.653	1m 21s	1m 19s	101.2%	59.9 MB	279.5 MB	41.6 MB	32.2 MB
23	41/bd0952	286364	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_TRIM (SAMPLE3_SE)	COMPLETED	0	2021-11-30 15:40:19.651	7.6s	6s	144.1%	269.7 MB	3.2 GB	26 MB	2.2 MB
25	5e/b744ce	286910	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN (SAMPLE3_SE)	COMPLETED	0	2021-11-30 15:40:27.292	39.2s	38s	101.9%	41.6 MB	279.5 MB	47.8 MB	38.4 MB
24	62/7cff0d	289150	NFCORE_VIRALRECON:ILLUMINA:KRAKEN2_KRAKEN2 (SAMPLE3_SE)	COMPLETED	0	2021-11-30 15:41:06.457	3.7s	2s	179.1%	8 MB	237.9 MB	111.8 MB	36.7 MB
26	4a/336c1e	289429	NFCORE_VIRALRECON:ILLUMINA:CUTADAPT (SAMPLE1_PE)	COMPLETED	0	2021-11-30 15:41:10.198	11.9s	10s	183.7%	142.7 MB	1.1 GB	129 MB	126.8 MB
27	db/e24c53	291270	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SAMPLE1_PE)	COMPLETED	0	2021-11-30 15:41:22.140	2s	0ms	168.8%	37.2 MB	1.9 GB	6.1 MB	3.2 MB
28	da/08c262	291496	NFCORE_VIRALRECON:ILLUMINA:CUTADAPT (SAMPLE2_PE)	COMPLETED	0	2021-11-30 15:41:24.149	11.7s	10s	149.8%	130.7 MB	1.1 GB	103.1 MB	100.7 MB
29	1c/f26180	293288	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SAMPLE2_PE)	COMPLETED	0	2021-11-30 15:41:35.899	1.9s	0ms	155.8%	30.6 MB	1.9 GB	4.6 MB	2.4 MB
30	07/41fe06	293509	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SAMPLE3_SE)	COMPLETED	0	2021-11-30 15:41:37.802	1.9s	0ms	164.7%	36.2 MB	1.9 GB	5.5 MB	2.6 MB
31	7a/e9cdb8	293726	NFCORE_VIRALRECON:ILLUMINA:CUTADAPT (SAMPLE3_SE)	COMPLETED	0	2021-11-30 15:41:39.677	11.6s	9s	182.3%	128.8 MB	734 MB	124.7 MB	122.3 MB
32	7b/8805ec	295296	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA (SAMPLE1_PE)	COMPLETED	0	2021-11-30 15:41:51.290	3.8s	2s	146.2%	135.1 MB	4.7 GB	65.3 MB	28.7 MB
35	9f/23bc65	295755	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER (SAMPLE1_PE)	COMPLETED	0	2021-11-30 15:41:55.105	2m 40s	2m 38s	178.5%	469.3 MB	3.6 GB	490.7 MB	903.6 MB
34	fd/4f0144	313153	NFCORE_VIRALRECON:ILLUMINA:FASTQC (SAMPLE1_PE)	COMPLETED	0	2021-11-30 15:44:34.632	8.3s	6s	166.0%	356.2 MB	3.3 GB	26.9 MB	4.3 MB
33	50/0a0600	313688	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES (SAMPLE1_PE)	COMPLETED	0	2021-11-30 15:44:42.981	30.4s	30s	170.9%	289.6 MB	1.6 GB	70.7 MB	463.9 MB
36	b9/afce3a	314970	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (SAMPLE1_PE)	COMPLETED	0	2021-11-30 15:45:13.355	1.9s	0ms	95.2%	4.2 MB	26.8 MB	3.2 MB	4.7 KB
39	eb/d00e98	315189	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES (SAMPLE2_PE)	COMPLETED	0	2021-11-30 15:45:15.286	23.9s	23s	170.5%	236.2 MB	1.6 GB	57.6 MB	383.9 MB
37	9d/243898	316386	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER (SAMPLE2_PE)	COMPLETED	0	2021-11-30 15:45:39.203	1m 47s	1m 45s	170.7%	381.1 MB	3.6 GB	407.5 MB	781.3 MB
38	5c/14c046	332457	NFCORE_VIRALRECON:ILLUMINA:FASTQC (SAMPLE2_PE)	COMPLETED	0	2021-11-30 15:47:26.269	9.2s	8s	169.9%	339.7 MB	3.3 GB	25.8 MB	4.4 MB
40	28/670781	333046	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA (SAMPLE2_PE)	COMPLETED	0	2021-11-30 15:47:35.519	3.6s	2s	143.4%	119.5 MB	4.5 GB	56.9 MB	24.5 MB
41	3e/811e51	333439	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (SAMPLE2_PE)	COMPLETED	0	2021-11-30 15:47:39.109	1.9s	0ms	83.3%	4.2 MB	26.8 MB	2.5 MB	4.6 KB
