task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
3	0d/580dff	137271	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:UNTAR_KRAKEN2_DB (kraken2_hs22.tar.gz)	COMPLETED	0	2021-11-30 15:07:45.019	1.7s	464ms	124.3%	6.6 MB	11.1 MB	91.9 MB	105.2 MB
4	8c/bdb482	137513	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:COLLAPSE_PRIMERS (nCoV-2019.primer.bed)	COMPLETED	0	2021-11-30 15:07:46.707	1.8s	0ms	88.9%	10.2 MB	32.2 MB	645.4 KB	3.9 KB
7	06/a40d29	137727	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BOWTIE2_BUILD (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-30 15:07:48.504	2.1s	1s	109.1%	10.6 MB	32.6 MB	1.7 MB	8.3 MB
1	78/e1a39f	137948	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:GET_CHROM_SIZES (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-30 15:07:50.565	1.7s	0ms	57.1%	2.8 MB	11 MB	82.6 KB	370 B
5	65/7b315c	138158	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BLAST_MAKEBLASTDB (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-30 15:07:52.243	1.8s	0ms	85.1%	13.8 MB	61.7 MB	185.2 KB	56.6 KB
6	d9/93986f	138367	NFCORE_VIRALRECON:ILLUMINA:INPUT_CHECK:SAMPLESHEET_CHECK (samplesheet_test_illumina_amplicon.csv)	COMPLETED	0	2021-11-30 15:07:54.006	1.7s	0ms	74.1%	10.6 MB	32.5 MB	652.5 KB	903 B
2	5a/d5cbaa	138579	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:GUNZIP_GFF (GCA_009858895.3_ASM985889v3_genomic.200409.gff.gz)	COMPLETED	0	2021-11-30 15:07:55.723	691ms	7ms	114.3%	0	0	87.7 KB	4.8 KB
8	6b/80553f	138763	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BEDTOOLS_GETFASTA (nCoV-2019.primer.bed)	COMPLETED	0	2021-11-30 15:07:56.419	1.8s	0ms	57.1%	2.8 MB	11 MB	84 KB	9.4 KB
9	21/b55310	138993	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:SNPEFF_BUILD (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-30 15:07:58.226	3.5s	2s	71.7%	64.7 MB	8.9 GB	17.8 MB	16.6 KB
13	3c/a64ddd	139338	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTP (SAMPLE1_PE)	COMPLETED	0	2021-11-30 15:08:01.741	7.3s	5s	118.4%	589 MB	943.1 MB	14.8 MB	7 MB
