task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
6	66/ca3ef9	1836	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:UNTAR_KRAKEN2_DB (kraken2_hs22.tar.gz)	COMPLETED	0	2021-11-22 13:47:17.975	6.1s	1.5s	93.3%	6.6 MB	11.1 MB	91.9 MB	105.2 MB
4	ef/37b327	2153	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:COLLAPSE_PRIMERS (nCoV-2019.primer.bed)	COMPLETED	0	2021-11-22 13:47:24.046	4s	1s	21.0%	2.7 MB	16.9 MB	645.4 KB	3.9 KB
7	20/f3f535	2354	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:GUNZIP_GFF (GCA_009858895.3_ASM985889v3_genomic.200409.gff.gz)	COMPLETED	0	2021-11-22 13:47:28.031	1.4s	56ms	36.4%	3.1 MB	7.8 MB	87.6 KB	4.8 KB
2	6d/817ffc	2567	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:GET_CHROM_SIZES (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-22 13:47:29.440	3.8s	1s	42.9%	2.9 MB	22.1 MB	82.5 KB	381 B
8	ab/0db61f	2783	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BLAST_MAKEBLASTDB (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-22 13:47:33.283	4.1s	1s	23.5%	25 MB	94.1 MB	185.1 KB	56.6 KB
1	5e/073c00	3125	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BOWTIE2_BUILD (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-22 13:47:37.438	4.6s	2s	61.8%	109.6 MB	523.5 MB	1.7 MB	8.3 MB
3	4f/6f5502	3424	NFCORE_VIRALRECON:ILLUMINA:INPUT_CHECK:SAMPLESHEET_CHECK (samplesheet_test_illumina_amplicon.csv)	COMPLETED	0	2021-11-22 13:47:42.054	2.7s	0ms	59.3%	9.7 MB	31.7 MB	652.4 KB	899 B
5	2b/e27fdd	3632	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BEDTOOLS_GETFASTA (nCoV-2019.primer.bed)	COMPLETED	0	2021-11-22 13:47:44.723	2.8s	0ms	24.5%	3.2 MB	17.5 MB	83.9 KB	9.4 KB
9	0b/1d4bad	3870	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:SNPEFF_BUILD (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-22 13:47:47.557	8s	5s	55.9%	64 MB	9 GB	17.8 MB	16.6 KB
10	47/3df93d	4528	NFCORE_VIRALRECON:ILLUMINA:CAT_FASTQ (SAMPLE3_SE)	COMPLETED	0	2021-11-22 13:47:55.590	2.2s	154ms	42.4%	3.2 MB	7.8 MB	5.6 MB	5.5 MB
