task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
2	e3/c6b47c	751640	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BLAST_MAKEBLASTDB (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-23 17:16:28.004	4.1s	0ms	28.5%	3 MB	22.1 MB	185.2 KB	56.6 KB
5	d2/ce7f9a	751868	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:GET_CHROM_SIZES (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-23 17:16:32.091	2.4s	0ms	23.1%	3 MB	22.1 MB	82.6 KB	380 B
8	71/1e2f69	752091	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BOWTIE2_BUILD (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-23 17:16:34.491	3.6s	1s	77.7%	2.8 MB	14.8 MB	1.7 MB	8.3 MB
1	9c/f43421	752392	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:COLLAPSE_PRIMERS (nCoV-2019.primer.bed)	COMPLETED	0	2021-11-23 17:16:38.109	2.3s	0ms	48.5%	9.8 MB	31.7 MB	645.5 KB	3.9 KB
3	3e/ad238a	752593	NFCORE_VIRALRECON:ILLUMINA:INPUT_CHECK:SAMPLESHEET_CHECK (samplesheet_test_illumina_amplicon.csv)	COMPLETED	0	2021-11-23 17:16:40.392	2.5s	0ms	59.6%	9.7 MB	31.7 MB	652.5 KB	913 B
4	d8/986ab2	752798	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:UNTAR_KRAKEN2_DB (kraken2_hs22.tar.gz)	COMPLETED	0	2021-11-23 17:16:42.893	3.3s	1.3s	98.4%	6.6 MB	11.1 MB	91.9 MB	105.2 MB
7	4d/af82e5	753117	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:GUNZIP_GFF (GCA_009858895.3_ASM985889v3_genomic.200409.gff.gz)	COMPLETED	0	2021-11-23 17:16:46.235	1.3s	44ms	60.0%	3.4 MB	7.2 MB	87.7 KB	4.8 KB
6	90/b4418d	753330	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BEDTOOLS_GETFASTA (nCoV-2019.primer.bed)	COMPLETED	0	2021-11-23 17:16:47.590	2.5s	0ms	18.8%	2.9 MB	22.1 MB	84 KB	9.4 KB
12	27/6529bd	753545	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_RAW (SAMPLE1_PE)	COMPLETED	0	2021-11-23 17:16:50.128	16.3s	13s	177.0%	365.1 MB	3.3 GB	28.5 MB	4.7 MB
13	6b/498834	754341	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_RAW (SAMPLE2_PE)	COMPLETED	0	2021-11-23 17:17:06.420	16.9s	14s	191.4%	305.6 MB	3.3 GB	26.4 MB	4.7 MB
