task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
8	a5/2e237b	932034	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BLAST_MAKEBLASTDB (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-23 19:42:42.132	5.7s	3s	11.7%	11.5 MB	61.7 MB	185.2 KB	56.6 KB
6	4d/63f8e2	932371	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:GET_CHROM_SIZES (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-23 19:42:47.892	2.5s	0ms	14.3%	2.9 MB	22.1 MB	82.6 KB	380 B
4	04/5c1a30	932582	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:COLLAPSE_PRIMERS (nCoV-2019.primer.bed)	COMPLETED	0	2021-11-23 19:42:50.387	3.4s	0ms	90.3%	9.6 MB	31.7 MB	645.5 KB	3.9 KB
5	b6/2bf4a0	932792	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BOWTIE2_BUILD (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-23 19:42:53.758	3.8s	1s	73.5%	11.7 MB	58.2 MB	1.7 MB	8.3 MB
7	92/fc9281	933146	NFCORE_VIRALRECON:ILLUMINA:INPUT_CHECK:SAMPLESHEET_CHECK (samplesheet_test_illumina_amplicon.csv)	COMPLETED	0	2021-11-23 19:42:57.568	2.3s	0ms	80.0%	9.6 MB	31.7 MB	652.5 KB	913 B
3	bb/9c5550	933353	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:UNTAR_KRAKEN2_DB (kraken2_hs22.tar.gz)	COMPLETED	0	2021-11-23 19:42:59.885	3.1s	1.2s	102.4%	6.9 MB	11.1 MB	91.9 MB	105.2 MB
1	c4/5c3a10	933666	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:GUNZIP_GFF (GCA_009858895.3_ASM985889v3_genomic.200409.gff.gz)	COMPLETED	0	2021-11-23 19:43:03.018	1.4s	47ms	38.1%	3.5 MB	7.2 MB	87.7 KB	4.8 KB
2	46/4075b2	933876	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BEDTOOLS_GETFASTA (nCoV-2019.primer.bed)	COMPLETED	0	2021-11-23 19:43:04.436	2.5s	0ms	29.6%	4.7 MB	26.5 MB	84 KB	9.4 KB
9	a0/57992c	934088	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_RAW (SAMPLE1_PE)	COMPLETED	0	2021-11-23 19:43:06.985	18.5s	16s	162.7%	358.5 MB	3.3 GB	28.5 MB	4.7 MB
11	a5/aaf408	934878	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTP (SAMPLE1_PE)	COMPLETED	0	2021-11-23 19:43:25.443	16.2s	13s	120.4%	576.4 MB	815.1 MB	14.8 MB	7 MB
