task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	ca/8ea39b	390503	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:COLLAPSE_PRIMERS (nCoV-2019.primer.bed)	COMPLETED	0	2021-11-22 21:09:24.412	3.8s	1s	49.3%	9.7 MB	31.7 MB	645.4 KB	3.9 KB
6	af/3bf2b5	390721	NFCORE_VIRALRECON:ILLUMINA:INPUT_CHECK:SAMPLESHEET_CHECK (samplesheet_test_illumina_amplicon.csv)	COMPLETED	0	2021-11-22 21:09:28.218	2.8s	0ms	76.2%	9.8 MB	32 MB	652.5 KB	910 B
8	21/8200b4	390929	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BEDTOOLS_GETFASTA (nCoV-2019.primer.bed)	COMPLETED	0	2021-11-22 21:09:31.018	3.4s	0ms	40.0%	0	0	84 KB	9.4 KB
3	99/4abfe8	391137	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BLAST_MAKEBLASTDB (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-22 21:09:34.455	3.7s	1s	36.7%	2.8 MB	11.4 MB	185.2 KB	56.6 KB
4	97/1370c3	391351	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:GET_CHROM_SIZES (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-22 21:09:38.127	3.1s	0ms	34.3%	2.8 MB	13.8 MB	82.6 KB	377 B
5	80/717bfe	391561	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:UNTAR_KRAKEN2_DB (kraken2_hs22.tar.gz)	COMPLETED	0	2021-11-22 21:09:41.195	3.5s	1s	110.2%	2.7 MB	4.5 MB	91.9 MB	105.2 MB
2	a8/773866	391796	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BOWTIE2_BUILD (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-22 21:09:44.686	4.1s	1s	66.1%	109.9 MB	459.5 MB	1.7 MB	8.3 MB
7	bf/be7c65	392097	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:GUNZIP_GFF (GCA_009858895.3_ASM985889v3_genomic.200409.gff.gz)	COMPLETED	0	2021-11-22 21:09:48.786	1.7s	46ms	42.1%	3.4 MB	7.2 MB	87.7 KB	4.8 KB
11	00/c89256	392303	NFCORE_VIRALRECON:ILLUMINA:CAT_FASTQ (SAMPLE3_SE)	COMPLETED	0	2021-11-22 21:09:50.456	1.9s	141ms	41.4%	3.2 MB	6.5 MB	5.6 MB	5.5 MB
13	f2/db100b	392508	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_RAW (SAMPLE2_PE)	COMPLETED	0	2021-11-22 21:09:52.364	19.6s	16s	181.5%	287.8 MB	3.3 GB	26.6 MB	4.7 MB
