task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
2	fd/81119d	8129	NFCORE_VIRALRECON:ILLUMINA:INPUT_CHECK:SAMPLESHEET_CHECK (samplesheet_test_illumina_amplicon.csv)	COMPLETED	0	2021-11-25 16:45:04.238	9.9s	0ms	100.0%	10.4 MB	32.2 MB	651.8 KB	901 B
8	54/7434ee	8521	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:COLLAPSE_PRIMERS (nCoV-2019.primer.bed)	COMPLETED	0	2021-11-25 16:45:14.105	1.5s	0ms	80.0%	10.3 MB	32.2 MB	644.7 KB	3.9 KB
3	fe/b1b832	8754	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:GET_CHROM_SIZES (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-25 16:45:15.616	7.3s	0ms	80.0%	2.8 MB	11 MB	81.9 KB	367 B
4	ef/504494	9182	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BLAST_MAKEBLASTDB (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-25 16:45:22.874	10.5s	0ms	90.1%	13.8 MB	61.7 MB	184.5 KB	56.6 KB
6	c2/05f37e	9452	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BEDTOOLS_GETFASTA (nCoV-2019.primer.bed)	COMPLETED	0	2021-11-25 16:45:33.359	4.7s	0ms	61.5%	2.8 MB	11 MB	83.3 KB	9.4 KB
1	cf/7c8e22	9707	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BOWTIE2_BUILD (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-25 16:45:38.080	14s	0ms	112.3%	10 MB	32 MB	1.7 MB	8.3 MB
5	62/4ef85c	9976	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:GUNZIP_GFF (GCA_009858895.3_ASM985889v3_genomic.200409.gff.gz)	COMPLETED	0	2021-11-25 16:45:52.056	55.3s	6ms	88.9%	0	0	87 KB	4.8 KB
7	11/2cd71c	10424	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:UNTAR_KRAKEN2_DB (kraken2_hs22.tar.gz)	COMPLETED	0	2021-11-25 16:46:47.391	4.9s	426ms	116.2%	6.7 MB	11.1 MB	91.9 MB	105.2 MB
10	65/c8abde	10688	NFCORE_VIRALRECON:ILLUMINA:CAT_FASTQ (SAMPLE3_SE)	COMPLETED	0	2021-11-25 16:46:52.307	1.8s	7ms	66.7%	0	0	5.6 MB	5.5 MB
13	0e/e81df5	10920	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_RAW (SAMPLE2_PE)	COMPLETED	0	2021-11-25 16:46:54.075	45.5s	7s	175.6%	319.9 MB	3.3 GB	26.6 MB	4.7 MB
12	66/7ad84b	11544	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTP (SAMPLE2_PE)	COMPLETED	0	2021-11-25 16:47:39.542	8.2s	4s	117.4%	437.1 MB	506.8 MB	10.9 MB	5.6 MB
