task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
8	7f/436772	833385	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BLAST_MAKEBLASTDB (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-25 19:45:01.408	1.7s	0ms	56.7%	3.9 MB	27.6 MB	184.6 KB	56.6 KB
1	51/349df9	833629	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BOWTIE2_BUILD (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-25 19:45:03.096	1.8s	0ms	96.7%	8.1 MB	30.8 MB	1.7 MB	8.3 MB
2	ab/95c093	833881	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:UNTAR_KRAKEN2_DB (kraken2_hs22.tar.gz)	COMPLETED	0	2021-11-25 19:45:04.944	1.2s	450ms	116.4%	6.7 MB	11.1 MB	91.9 MB	105.2 MB
5	ca/5b142f	834140	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:GET_CHROM_SIZES (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-25 19:45:06.164	1.5s	0ms	33.3%	3.6 MB	22.1 MB	82 KB	375 B
7	06/1e7a27	834377	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:GUNZIP_GFF (GCA_009858895.3_ASM985889v3_genomic.200409.gff.gz)	COMPLETED	0	2021-11-25 19:45:07.702	528ms	7ms	123.1%	0	0	87.1 KB	4.8 KB
3	22/c51c24	834604	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:COLLAPSE_PRIMERS (nCoV-2019.primer.bed)	COMPLETED	0	2021-11-25 19:45:08.237	1.5s	0ms	80.0%	10.3 MB	32.2 MB	644.8 KB	3.9 KB
4	e6/c2439e	834836	NFCORE_VIRALRECON:ILLUMINA:INPUT_CHECK:SAMPLESHEET_CHECK (samplesheet_test_illumina_amplicon.csv)	COMPLETED	0	2021-11-25 19:45:09.776	1.5s	0ms	75.0%	10.6 MB	32.5 MB	651.9 KB	908 B
6	e4/5a736a	835065	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BEDTOOLS_GETFASTA (nCoV-2019.primer.bed)	COMPLETED	0	2021-11-25 19:45:11.322	1.5s	0ms	72.7%	2.8 MB	11 MB	83.4 KB	9.4 KB
9	f7/166b81	835338	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:SNPEFF_BUILD (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-25 19:45:12.866	3.1s	1s	59.5%	64.5 MB	8.9 GB	17.8 MB	16.6 KB
10	c0/a578e1	835697	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTP (SAMPLE1_PE)	COMPLETED	0	2021-11-25 19:45:15.950	6.6s	5s	118.1%	586.6 MB	1007.1 MB	14.8 MB	7 MB
13	75/4dcc81	836159	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTP (SAMPLE2_PE)	COMPLETED	0	2021-11-25 19:45:22.529	5.5s	4s	118.3%	428.6 MB	506.8 MB	10.9 MB	5.6 MB
11	24/8e4246	836565	NFCORE_VIRALRECON:ILLUMINA:CAT_FASTQ (SAMPLE3_SE)	COMPLETED	0	2021-11-25 19:45:28.056	588ms	8ms	44.4%	0	0	5.6 MB	5.5 MB
12	c0/5f927d	836766	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_RAW (SAMPLE1_PE)	COMPLETED	0	2021-11-25 19:45:28.648	8s	7s	178.4%	413.2 MB	3.3 GB	28.3 MB	4.7 MB
14	3d/44edc1	837363	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_RAW (SAMPLE2_PE)	COMPLETED	0	2021-11-25 19:45:36.657	7s	6s	186.2%	340.5 MB	3.3 GB	26.6 MB	4.7 MB
15	c5/7a69fa	837910	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_TRIM (SAMPLE1_PE)	COMPLETED	0	2021-11-25 19:45:43.614	6.9s	6s	186.3%	348.9 MB	3.3 GB	27.5 MB	4.5 MB
16	36/d4e97d	838457	NFCORE_VIRALRECON:ILLUMINA:KRAKEN2_KRAKEN2 (SAMPLE1_PE)	COMPLETED	0	2021-11-25 19:45:50.565	3.8s	3s	167.2%	5.9 MB	237.9 MB	113.7 MB	37.1 MB
17	69/857217	838808	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN (SAMPLE1_PE)	COMPLETED	0	2021-11-25 19:45:54.363	1m 30s	1m 29s	100.6%	60.2 MB	279.5 MB	50.1 MB	40.9 MB
18	f0/72d5cf	842405	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_TRIM (SAMPLE2_PE)	COMPLETED	0	2021-11-25 19:47:24.458	6.9s	6s	151.9%	299.4 MB	3.3 GB	26.3 MB	4.5 MB
19	a4/ba5f48	842962	NFCORE_VIRALRECON:ILLUMINA:KRAKEN2_KRAKEN2 (SAMPLE2_PE)	COMPLETED	0	2021-11-25 19:47:31.406	3.2s	2s	170.5%	8.5 MB	237.9 MB	101.3 MB	29.3 MB
20	dd/3090cd	843267	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN (SAMPLE2_PE)	COMPLETED	0	2021-11-25 19:47:34.646	1m 14s	1m 13s	100.6%	60.2 MB	279.5 MB	41.6 MB	32.2 MB
22	5d/fe5626	846461	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_RAW (SAMPLE3_SE)	COMPLETED	0	2021-11-25 19:48:48.461	5.9s	5s	137.5%	252.4 MB	3.2 GB	25.6 MB	2.3 MB
21	56/0d6187	846950	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTP (SAMPLE3_SE)	COMPLETED	0	2021-11-25 19:48:54.407	6s	5s	112.8%	451.1 MB	780.8 MB	11.5 MB	6.2 MB
23	c7/2f8f07	847408	NFCORE_VIRALRECON:ILLUMINA:CUTADAPT (SAMPLE1_PE)	COMPLETED	0	2021-11-25 19:49:00.401	11s	10s	181.1%	147.7 MB	1.1 GB	129 MB	126.8 MB
24	87/29e5a0	849219	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SAMPLE1_PE)	COMPLETED	0	2021-11-25 19:49:11.399	1.8s	0ms	190.5%	9.8 MB	1.7 GB	6.1 MB	3.2 MB
