task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	2f/7c04bf	713228	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BEDTOOLS_GETFASTA (nCoV-2019.primer.bed)	COMPLETED	0	2021-11-23 17:00:05.409	1.7s	0ms	100.0%	2.8 MB	11 MB	83.1 KB	9.4 KB
3	8d/3699d4	713222	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BOWTIE2_BUILD (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-23 17:00:05.387	2s	1s	100.7%	10.8 MB	32.6 MB	1.7 MB	8.3 MB
5	87/4464d4	713654	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:GET_CHROM_SIZES (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-23 17:00:07.102	1.8s	0ms	33.3%	2.7 MB	11 MB	81.7 KB	376 B
4	a6/8be5e4	713734	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:COLLAPSE_PRIMERS (nCoV-2019.primer.bed)	COMPLETED	0	2021-11-23 17:00:07.434	1.7s	0ms	94.1%	10.2 MB	32.2 MB	644.6 KB	3.9 KB
8	42/fa7942	714103	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:UNTAR_KRAKEN2_DB (kraken2_hs22.tar.gz)	COMPLETED	0	2021-11-23 17:00:08.955	1.4s	508ms	119.0%	6.8 MB	11.1 MB	91.9 MB	105.2 MB
6	22/c4d180	714203	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BLAST_MAKEBLASTDB (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-23 17:00:09.139	1.7s	0ms	83.0%	8.3 MB	61.7 MB	184.3 KB	56.6 KB
2	f5/20d1c7	714790	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:GUNZIP_GFF (GCA_009858895.3_ASM985889v3_genomic.200409.gff.gz)	COMPLETED	0	2021-11-23 17:00:10.859	534ms	7ms	66.7%	0	0	86.8 KB	4.8 KB
7	25/234604	714571	NFCORE_VIRALRECON:ILLUMINA:INPUT_CHECK:SAMPLESHEET_CHECK (samplesheet_test_illumina_amplicon.csv)	COMPLETED	0	2021-11-23 17:00:10.323	1.6s	0ms	106.7%	10.8 MB	32.6 MB	651.6 KB	910 B
14	5a/6d35f1	715364	NFCORE_VIRALRECON:ILLUMINA:CAT_FASTQ (SAMPLE3_SE)	COMPLETED	0	2021-11-23 17:00:13.572	574ms	8ms	80.0%	0	0	5.6 MB	5.5 MB
9	50/e3c86a	714984	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:SNPEFF_BUILD (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-23 17:00:11.489	3.3s	2s	66.6%	64.4 MB	8.9 GB	17.8 MB	16.7 KB
12	5d/259366	715817	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_RAW (SAMPLE2_PE)	COMPLETED	0	2021-11-23 17:00:14.774	8.2s	6s	160.5%	316.7 MB	3.3 GB	26.4 MB	4.7 MB
10	3a/d132a3	715594	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_RAW (SAMPLE1_PE)	COMPLETED	0	2021-11-23 17:00:14.151	9.1s	8s	188.3%	409.5 MB	3.3 GB	28.4 MB	4.7 MB
13	07/becc15	716785	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTP (SAMPLE2_PE)	COMPLETED	0	2021-11-23 17:00:23.299	5.9s	5s	117.6%	598.8 MB	943.1 MB	10.9 MB	5.6 MB
11	26/bcc377	716712	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTP (SAMPLE1_PE)	COMPLETED	0	2021-11-23 17:00:23.001	7.3s	6s	118.5%	600.8 MB	1007.1 MB	14.8 MB	7 MB
15	bb/7f1dd6	717666	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_RAW (SAMPLE3_SE)	COMPLETED	0	2021-11-23 17:00:29.244	7.3s	6s	143.9%	268.2 MB	3.2 GB	25.6 MB	2.3 MB
16	6f/4bf99a	717885	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTP (SAMPLE3_SE)	COMPLETED	0	2021-11-23 17:00:30.277	6.9s	5s	109.7%	417.9 MB	780.8 MB	11.5 MB	6.2 MB
17	09/d97cf9	718666	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_TRIM (SAMPLE2_PE)	COMPLETED	0	2021-11-23 17:00:36.517	8.1s	7s	170.0%	317.1 MB	3.3 GB	26.2 MB	4.5 MB
19	ed/edf9e8	720306	NFCORE_VIRALRECON:ILLUMINA:KRAKEN2_KRAKEN2 (SAMPLE2_PE)	COMPLETED	0	2021-11-23 17:00:44.623	3.7s	2s	164.8%	8.5 MB	237.9 MB	101.3 MB	29.3 MB
