task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
6	9a/91549d	3136	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:GUNZIP_GFF (GCA_009858895.3_ASM985889v3_genomic.200409.gff.gz)	COMPLETED	0	2021-11-23 21:47:41.011	1.1s	13ms	61.5%	0	0	88.1 KB	4.8 KB
1	be/69ffda	3151	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:GET_CHROM_SIZES (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-23 21:47:41.045	2.1s	0ms	25.0%	3.1 MB	22 MB	83 KB	384 B
2	19/758ee0	3547	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BEDTOOLS_GETFASTA (nCoV-2019.primer.bed)	COMPLETED	0	2021-11-23 21:47:42.163	1.7s	0ms	53.3%	3.5 MB	26.3 MB	84.4 KB	9.4 KB
3	42/5d041b	3774	NFCORE_VIRALRECON:ILLUMINA:INPUT_CHECK:SAMPLESHEET_CHECK (samplesheet_test_illumina_amplicon.csv)	COMPLETED	0	2021-11-23 21:47:43.140	1.7s	0ms	41.0%	4.5 MB	29.9 MB	652.9 KB	911 B
7	29/46ab18	3997	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BOWTIE2_BUILD (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-23 21:47:43.821	2s	0ms	81.4%	4.4 MB	29.9 MB	1.7 MB	8.3 MB
8	ba/260790	4225	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:COLLAPSE_PRIMERS (nCoV-2019.primer.bed)	COMPLETED	0	2021-11-23 21:47:44.813	1.7s	0ms	66.7%	10.2 MB	32.2 MB	645.8 KB	3.9 KB
4	33/7a50e3	4444	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:UNTAR_KRAKEN2_DB (kraken2_hs22.tar.gz)	COMPLETED	0	2021-11-23 21:47:45.807	1.4s	661ms	98.9%	5.5 MB	7.8 MB	91.9 MB	105.2 MB
5	a1/00aa7b	4655	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BLAST_MAKEBLASTDB (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-23 21:47:46.489	2.2s	0ms	38.1%	3 MB	13.5 MB	185.6 KB	56.6 KB
9	d8/99dc5d	4890	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:SNPEFF_BUILD (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-23 21:47:47.182	4.5s	3s	39.1%	64.8 MB	8.9 GB	17.8 MB	16.7 KB
11	31/7be5bc	5197	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTP (SAMPLE2_PE)	COMPLETED	0	2021-11-23 21:47:48.702	5.9s	4s	120.2%	600.2 MB	943.1 MB	10.9 MB	5.6 MB
14	92/edda8b	6086	NFCORE_VIRALRECON:ILLUMINA:CAT_FASTQ (SAMPLE3_SE)	COMPLETED	0	2021-11-23 21:47:54.588	881ms	13ms	36.4%	0	0	5.6 MB	5.5 MB
10	c7/5c3ed9	5642	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTP (SAMPLE1_PE)	COMPLETED	0	2021-11-23 21:47:51.656	7.5s	5s	118.2%	604.2 MB	1007.1 MB	14.8 MB	7 MB
13	c5/802568	6329	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_RAW (SAMPLE1_PE)	COMPLETED	0	2021-11-23 21:47:55.476	10.4s	9s	156.2%	403.5 MB	3.3 GB	28.4 MB	4.7 MB
12	2c/8aa9d1	6806	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_RAW (SAMPLE2_PE)	COMPLETED	0	2021-11-23 21:47:59.148	8.4s	7s	159.8%	329.9 MB	3.3 GB	26.4 MB	4.7 MB
17	9c/c6e211	7915	NFCORE_VIRALRECON:ILLUMINA:KRAKEN2_KRAKEN2 (SAMPLE2_PE)	COMPLETED	0	2021-11-23 21:48:07.536	4.1s	2s	158.4%	6.5 MB	237.9 MB	101.3 MB	29.3 MB
15	a9/ec4b3f	7600	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_TRIM (SAMPLE2_PE)	COMPLETED	0	2021-11-23 21:48:05.873	9.2s	7s	179.3%	353.2 MB	3.3 GB	26.2 MB	4.5 MB
19	ac/75e925	9037	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_RAW (SAMPLE3_SE)	COMPLETED	0	2021-11-23 21:48:15.048	7.2s	6s	142.7%	250.1 MB	3.2 GB	25.6 MB	2.3 MB
18	d7/ff3f46	10492	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTP (SAMPLE3_SE)	COMPLETED	0	2021-11-23 21:48:22.261	6.2s	5s	112.6%	433.3 MB	716.8 MB	11.5 MB	6.2 MB
20	d7/0db849	11206	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_TRIM (SAMPLE1_PE)	COMPLETED	0	2021-11-23 21:48:28.473	9.2s	8s	186.3%	364.7 MB	3.3 GB	27.8 MB	4.5 MB
21	90/3d927e	11966	NFCORE_VIRALRECON:ILLUMINA:KRAKEN2_KRAKEN2 (SAMPLE1_PE)	COMPLETED	0	2021-11-23 21:48:37.647	4.3s	2s	163.2%	5.8 MB	301.2 MB	113.7 MB	37.1 MB
16	c3/544897	8381	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN (SAMPLE2_PE)	COMPLETED	0	2021-11-23 21:48:11.655	1m 23s	1m 21s	97.2%	60 MB	279.5 MB	41.6 MB	32.2 MB
23	7b/407386	16421	NFCORE_VIRALRECON:ILLUMINA:CUTADAPT (SAMPLE2_PE)	COMPLETED	0	2021-11-23 21:49:34.863	12.3s	10s	162.6%	133.8 MB	1.1 GB	103.1 MB	100.7 MB
24	80/39ebfb	18670	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_TRIM (SAMPLE3_SE)	COMPLETED	0	2021-11-23 21:49:47.205	6.2s	5s	169.1%	267.4 MB	3.2 GB	25.9 MB	2.2 MB
26	39/68c680	19298	NFCORE_VIRALRECON:ILLUMINA:KRAKEN2_KRAKEN2 (SAMPLE3_SE)	COMPLETED	0	2021-11-23 21:49:53.416	4.1s	3s	166.7%	9.1 MB	237.9 MB	111.8 MB	36.7 MB
22	90/edd88b	12450	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN (SAMPLE1_PE)	COMPLETED	0	2021-11-23 21:48:41.929	1m 43s	1m 41s	96.6%	60.2 MB	279.5 MB	50.1 MB	40.9 MB
27	e1/05fc9f	22432	NFCORE_VIRALRECON:ILLUMINA:CUTADAPT (SAMPLE1_PE)	COMPLETED	0	2021-11-23 21:50:24.631	13.8s	12s	173.7%	145.5 MB	1.1 GB	129 MB	126.8 MB
28	a6/f5afce	24919	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SAMPLE2_PE)	COMPLETED	0	2021-11-23 21:50:38.400	1.9s	1s	148.7%	3.5 MB	22.5 MB	4.6 MB	2.4 MB
25	48/59dc29	19777	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN (SAMPLE3_SE)	COMPLETED	0	2021-11-23 21:49:57.491	43.3s	42s	97.1%	41.7 MB	279.5 MB	47.8 MB	38.4 MB
32	e8/4caa30	25516	NFCORE_VIRALRECON:ILLUMINA:FASTQC (SAMPLE2_PE)	COMPLETED	0	2021-11-23 21:50:40.778	8.2s	6s	169.1%	317 MB	3.3 GB	25.7 MB	4.4 MB
29	cd/d9e021	27266	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA (SAMPLE2_PE)	COMPLETED	0	2021-11-23 21:50:49.019	4.2s	2s	143.2%	121.3 MB	5.3 GB	57 MB	24.5 MB
31	33/762664	28051	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES (SAMPLE2_PE)	COMPLETED	0	2021-11-23 21:50:53.279	34.8s	33s	164.3%	235.9 MB	1.6 GB	57.6 MB	383.9 MB
33	19/f70e19	31355	NFCORE_VIRALRECON:ILLUMINA:CUTADAPT (SAMPLE3_SE)	COMPLETED	0	2021-11-23 21:51:28.043	14.4s	13s	186.5%	124.4 MB	733.3 MB	124.7 MB	122.3 MB
34	34/c08241	37152	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SAMPLE1_PE)	COMPLETED	0	2021-11-23 21:51:42.443	2.1s	1s	154.9%	37.5 MB	1.9 GB	6.1 MB	3.2 MB
30	5a/bb2dcb	25309	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER (SAMPLE2_PE)	COMPLETED	0	2021-11-23 21:50:40.276	2m 18s	2m 16s	163.4%	343.1 MB	3.6 GB	407.5 MB	781.3 MB
35	c6/aa7511	55535	NFCORE_VIRALRECON:ILLUMINA:FASTQC (SAMPLE1_PE)	COMPLETED	0	2021-11-23 21:52:58.183	8.4s	7s	167.5%	335.5 MB	3.3 GB	26.9 MB	4.3 MB
38	c2/bcd941	57606	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA (SAMPLE1_PE)	COMPLETED	0	2021-11-23 21:53:06.554	3.6s	2s	145.9%	119.9 MB	1.1 GB	65.3 MB	28.7 MB
37	f8/0eb52d	58810	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES (SAMPLE1_PE)	COMPLETED	0	2021-11-23 21:53:10.199	41.4s	41s	170.5%	289.4 MB	1.6 GB	70.7 MB	463.9 MB
39	9b/00f207	64972	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (SAMPLE2_PE)	COMPLETED	0	2021-11-23 21:53:51.577	1.9s	0ms	76.9%	4.3 MB	26.8 MB	2.5 MB	4.6 KB
40	04/b041fa	65280	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SAMPLE3_SE)	COMPLETED	0	2021-11-23 21:53:53.457	1.9s	1s	186.7%	35.1 MB	1.8 GB	5.5 MB	2.6 MB
42	cc/8080dc	65565	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:BLAST_BLASTN (SAMPLE2_PE)	COMPLETED	0	2021-11-23 21:53:55.410	1.9s	1s	86.4%	14.2 MB	67.2 MB	194.1 KB	2 KB
41	11/f9f4a6	65795	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:ABACAS (SAMPLE2_PE)	COMPLETED	0	2021-11-23 21:53:57.363	1.9s	1s	76.4%	6.9 MB	27 MB	1010.6 KB	116.7 KB
45	34/a9d087	66180	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:BANDAGE_IMAGE (SAMPLE2_PE)	COMPLETED	0	2021-11-23 21:53:59.321	1.3s	364ms	51.5%	5.1 MB	85 MB	348.9 KB	55.5 KB
