task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
4	26/4f1f24	6174	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:COLLAPSE_PRIMERS (nCoV-2019.primer.bed)	COMPLETED	0	2021-11-23 15:02:12.136	32.8s	0ms	90.9%	2.8 MB	11 MB	644.5 KB	3.9 KB
7	c3/e12364	6173	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:GUNZIP_GFF (GCA_009858895.3_ASM985889v3_genomic.200409.gff.gz)	COMPLETED	0	2021-11-23 15:02:12.109	34.4s	7ms	57.1%	0	0	86.7 KB	4.8 KB
8	70/6eb18e	6735	NFCORE_VIRALRECON:ILLUMINA:INPUT_CHECK:SAMPLESHEET_CHECK (samplesheet_test_illumina_amplicon.csv)	COMPLETED	0	2021-11-23 15:02:44.987	2.7s	0ms	69.6%	10.5 MB	32.5 MB	651.6 KB	900 B
2	b0/9f9b8b	7089	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:GET_CHROM_SIZES (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-23 15:02:46.516	34.1s	0ms	66.7%	2.9 MB	11 MB	81.6 KB	367 B
6	ed/41a660	7155	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BLAST_MAKEBLASTDB (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-23 15:02:47.660	33.1s	0ms	102.6%	13.5 MB	61.7 MB	184.2 KB	56.6 KB
3	25/253f2a	7725	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BEDTOOLS_GETFASTA (nCoV-2019.primer.bed)	COMPLETED	0	2021-11-23 15:03:20.629	34.2s	0ms	100.0%	2.9 MB	11 MB	83.1 KB	9.4 KB
1	a9/bba4f5	7778	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BOWTIE2_BUILD (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-23 15:03:20.806	35s	0ms	101.5%	10.2 MB	32.4 MB	1.7 MB	8.3 MB
5	9f/8f7a12	8202	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:UNTAR_KRAKEN2_DB (kraken2_hs22.tar.gz)	COMPLETED	0	2021-11-23 15:03:54.808	4.5s	494ms	112.3%	6.8 MB	11.1 MB	91.9 MB	105.2 MB
9	86/35cfd0	8430	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:SNPEFF_BUILD (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-23 15:03:55.780	1m 18s	2s	64.6%	64 MB	8.9 GB	17.8 MB	16.6 KB
13	d1/8733de	8504	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_RAW (SAMPLE2_PE)	COMPLETED	0	2021-11-23 15:03:59.290	1m 19s	5s	183.7%	292.5 MB	3.3 GB	26.6 MB	4.7 MB
10	28/9e03ba	9135	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_RAW (SAMPLE1_PE)	COMPLETED	0	2021-11-23 15:05:14.280	8.3s	7s	170.9%	377.1 MB	3.3 GB	28.5 MB	4.7 MB
11	3d/8583d1	10170	NFCORE_VIRALRECON:ILLUMINA:CAT_FASTQ (SAMPLE3_SE)	COMPLETED	0	2021-11-23 15:05:22.563	616ms	9ms	80.0%	0	0	5.6 MB	5.5 MB
12	ab/8879e2	9697	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTP (SAMPLE1_PE)	COMPLETED	0	2021-11-23 15:05:18.065	9.9s	5s	120.1%	605 MB	943.1 MB	14.8 MB	7 MB
14	fb/9a8a11	10390	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTP (SAMPLE2_PE)	COMPLETED	0	2021-11-23 15:05:23.196	6s	4s	117.1%	600.1 MB	1007.1 MB	10.9 MB	5.6 MB
16	95/92c8a0	11066	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_RAW (SAMPLE3_SE)	COMPLETED	0	2021-11-23 15:05:27.955	6.3s	4s	169.2%	272 MB	3.2 GB	25.6 MB	2.3 MB
15	a4/c13f01	11316	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTP (SAMPLE3_SE)	COMPLETED	0	2021-11-23 15:05:29.242	6.9s	5s	111.6%	434.7 MB	780.8 MB	11.5 MB	6.2 MB
17	99/decc66	11999	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_TRIM (SAMPLE1_PE)	COMPLETED	0	2021-11-23 15:05:34.245	1m 26s	7s	186.0%	339.3 MB	3.3 GB	27.8 MB	4.5 MB
19	39/d5fd97	12297	NFCORE_VIRALRECON:ILLUMINA:KRAKEN2_KRAKEN2 (SAMPLE1_PE)	COMPLETED	0	2021-11-23 15:05:36.112	1m 56s	3s	168.7%	8.2 MB	238.1 MB	113.7 MB	37.1 MB
20	0e/9dc7a4	13114	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_TRIM (SAMPLE2_PE)	COMPLETED	0	2021-11-23 15:07:32.082	9.1s	6s	169.9%	320 MB	3.3 GB	26.2 MB	4.5 MB
21	cf/cb6d12	14769	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN (SAMPLE2_PE)	COMPLETED	0	2021-11-23 15:07:41.150	1m 18s	1m 16s	96.9%	60.5 MB	279.5 MB	41.6 MB	32.2 MB
22	4b/d415ef	20192	NFCORE_VIRALRECON:ILLUMINA:KRAKEN2_KRAKEN2 (SAMPLE2_PE)	COMPLETED	0	2021-11-23 15:08:58.737	3.7s	2s	160.5%	10.8 MB	237.9 MB	101.3 MB	29.3 MB
23	6b/4d847a	20616	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_TRIM (SAMPLE3_SE)	COMPLETED	0	2021-11-23 15:09:02.447	6.1s	5s	162.2%	258.1 MB	3.2 GB	25.9 MB	2.2 MB
18	66/fb00a5	12728	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN (SAMPLE1_PE)	COMPLETED	0	2021-11-23 15:07:00.978	2m 9s	1m 35s	97.4%	60.3 MB	279.5 MB	50.1 MB	40.9 MB
25	a9/813b44	21228	NFCORE_VIRALRECON:ILLUMINA:KRAKEN2_KRAKEN2 (SAMPLE3_SE)	COMPLETED	0	2021-11-23 15:09:08.565	4s	3s	166.2%	8.5 MB	238.6 MB	111.8 MB	36.7 MB
26	ac/a4717b	21963	NFCORE_VIRALRECON:ILLUMINA:CUTADAPT (SAMPLE1_PE)	COMPLETED	0	2021-11-23 15:09:12.533	20.5s	13s	164.6%	147.1 MB	1.1 GB	129 MB	126.8 MB
27	0b/c24307	25781	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SAMPLE2_PE)	COMPLETED	0	2021-11-23 15:09:33.011	5.7s	0ms	176.8%	30.8 MB	1.9 GB	4.6 MB	2.4 MB
28	04/813999	26180	NFCORE_VIRALRECON:ILLUMINA:CUTADAPT (SAMPLE2_PE)	COMPLETED	0	2021-11-23 15:09:38.766	12s	10s	163.0%	133.5 MB	1.1 GB	103.1 MB	100.7 MB
29	d8/da94f7	28433	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SAMPLE1_PE)	COMPLETED	0	2021-11-23 15:09:50.818	1.9s	0ms	172.8%	37.8 MB	1.9 GB	6.1 MB	3.2 MB
24	8f/45d178	21514	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN (SAMPLE3_SE)	COMPLETED	0	2021-11-23 15:09:10.332	45.4s	44s	98.7%	41.8 MB	279.5 MB	47.8 MB	38.4 MB
31	ee/1c1242	29405	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA (SAMPLE1_PE)	COMPLETED	0	2021-11-23 15:09:55.766	7.6s	3s	141.0%	134.2 MB	5.3 GB	65.3 MB	28.7 MB
30	bc/f02c16	28799	NFCORE_VIRALRECON:ILLUMINA:CUTADAPT (SAMPLE3_SE)	COMPLETED	0	2021-11-23 15:09:52.756	12.6s	11s	182.2%	128.1 MB	734 MB	124.7 MB	122.3 MB
34	c5/dd48b6	30986	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES (SAMPLE1_PE)	COMPLETED	0	2021-11-23 15:10:03.370	2m 50s	39s	170.2%	289.8 MB	1.6 GB	70.7 MB	463.9 MB
32	82/f4d82d	34941	NFCORE_VIRALRECON:ILLUMINA:FASTQC (SAMPLE1_PE)	COMPLETED	0	2021-11-23 15:12:53.116	9.4s	8s	168.2%	366.2 MB	3.3 GB	26.9 MB	4.3 MB
35	ed/9e5e04	35745	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (SAMPLE2_PE)	COMPLETED	0	2021-11-23 15:13:02.474	1.7s	0ms	66.7%	4.3 MB	26.8 MB	2.5 MB	4.6 KB
36	f9/ef3657	36525	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER (SAMPLE2_PE)	COMPLETED	0	2021-11-23 15:13:04.167	2m 12s	2m 11s	169.2%	381.3 MB	3.6 GB	407.5 MB	781.3 MB
33	3f/81558b	31229	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER (SAMPLE1_PE)	COMPLETED	0	2021-11-23 15:10:05.365	5m 15s	3m 5s	177.2%	469.5 MB	3.6 GB	490.7 MB	903.6 MB
38	8e/fc1f7f	67811	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA (SAMPLE2_PE)	COMPLETED	0	2021-11-23 15:15:16.401	3.8s	2s	151.0%	113.7 MB	1.1 GB	56.9 MB	24.5 MB
39	bc/417e4b	68269	NFCORE_VIRALRECON:ILLUMINA:FASTQC (SAMPLE2_PE)	COMPLETED	0	2021-11-23 15:15:19.894	9.4s	8s	178.8%	328.3 MB	3.3 GB	25.7 MB	4.4 MB
40	0c/fe699b	69653	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (SAMPLE1_PE)	COMPLETED	0	2021-11-23 15:15:29.251	1.7s	0ms	100.0%	4.4 MB	26.8 MB	3.2 MB	4.7 KB
41	3c/aaf499	69956	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SAMPLE3_SE)	COMPLETED	0	2021-11-23 15:15:30.969	1.8s	0ms	178.9%	22.5 MB	1.7 GB	5.5 MB	2.6 MB
42	b8/7a68e9	70342	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:BLAST_BLASTN (SAMPLE1_PE)	COMPLETED	0	2021-11-23 15:15:32.802	2.4s	0ms	101.5%	15.7 MB	67.2 MB	195.5 KB	1.1 KB
43	86/b4d3a0	70577	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:ABACAS (SAMPLE1_PE)	COMPLETED	0	2021-11-23 15:15:35.239	6.4s	0ms	94.9%	9.4 MB	29.3 MB	1006.8 KB	112 KB
37	e6/893e84	68402	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES (SAMPLE2_PE)	COMPLETED	0	2021-11-23 15:15:20.205	28.6s	28s	163.3%	236.2 MB	1.6 GB	57.6 MB	383.9 MB
45	c7/dc320d	72299	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES (SAMPLE3_SE)	COMPLETED	0	2021-11-23 15:15:48.828	30.6s	30s	164.3%	271.7 MB	1.6 GB	42.7 MB	529.1 MB
46	56/6a1510	74550	NFCORE_VIRALRECON:ILLUMINA:FASTQC (SAMPLE3_SE)	COMPLETED	0	2021-11-23 15:16:19.434	7.4s	6s	129.3%	278.3 MB	3.2 GB	25.4 MB	2.2 MB
47	03/3e2d28	75305	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA (SAMPLE3_SE)	COMPLETED	0	2021-11-23 15:16:26.833	3.9s	2s	142.6%	129.8 MB	5.3 GB	63.5 MB	28.1 MB
50	8e/c6bf7d	75762	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:BANDAGE_IMAGE (SAMPLE1_PE)	COMPLETED	0	2021-11-23 15:16:30.734	48s	204ms	100.0%	29.9 MB	124 MB	348.5 KB	80.1 KB
48	1c/fa1a31	81613	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:BLAST_BLASTN (SAMPLE1_PE)	COMPLETED	0	2021-11-23 15:17:18.784	2.1s	0ms	98.4%	14.5 MB	67.2 MB	203 KB	933 B
49	41/cc23ed	81845	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:ABACAS (SAMPLE1_PE)	COMPLETED	0	2021-11-23 15:17:20.874	1.6s	0ms	106.7%	9.7 MB	29.5 MB	1 MB	112.7 KB
52	5b/e22312	82595	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SAMPLE2_PE)	COMPLETED	0	2021-11-23 15:17:22.520	1.6s	0ms	80.0%	2.8 MB	11 MB	86 KB	4.5 KB
53	de/204638	82907	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE2_PE)	COMPLETED	0	2021-11-23 15:17:24.150	1.8s	0ms	95.5%	7.6 MB	28.3 MB	2.5 MB	157 KB
51	f2/abf886	83134	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SAMPLE2_PE)	COMPLETED	0	2021-11-23 15:17:25.935	1.7s	0ms	96.0%	4.4 MB	26.8 MB	2.5 MB	4.9 KB
56	66/1ced3a	83915	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:BANDAGE_IMAGE (SAMPLE2_PE)	COMPLETED	0	2021-11-23 15:17:27.668	876ms	141ms	96.8%	28.8 MB	123 MB	327.2 KB	62.1 KB
54	1c/21516f	84141	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:BLAST_BLASTN (SAMPLE2_PE)	COMPLETED	0	2021-11-23 15:17:28.547	1.7s	1s	89.6%	15.7 MB	67.2 MB	192.5 KB	852 B
55	29/2b37b2	84777	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:ABACAS (SAMPLE2_PE)	COMPLETED	0	2021-11-23 15:17:30.228	1.8s	0ms	96.3%	9.5 MB	29.4 MB	998.1 KB	103.6 KB
58	a8/ece4e3	85033	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:BLAST_BLASTN (SAMPLE1_PE)	COMPLETED	0	2021-11-23 15:17:32.028	1.9s	0ms	96.0%	15.6 MB	67.2 MB	196.3 KB	544 B
59	5f/42eb79	85394	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:BANDAGE_IMAGE (SAMPLE1_PE)	COMPLETED	0	2021-11-23 15:17:33.882	1s	268ms	96.6%	31 MB	125.1 MB	412.2 KB	79.7 KB
