task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
7	9f/155b67	289880	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:UNTAR_KRAKEN2_DB (kraken2_hs22.tar.gz)	COMPLETED	0	2021-11-23 15:59:55.220	1.5s	463ms	115.8%	6.7 MB	11.1 MB	91.9 MB	105.2 MB
1	09/b3ab16	289868	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:GET_CHROM_SIZES (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-23 15:59:55.190	1.9s	0ms	28.6%	2.8 MB	11 MB	81.7 KB	373 B
8	d4/e16feb	290328	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BLAST_MAKEBLASTDB (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-23 15:59:56.762	1.8s	0ms	59.3%	5 MB	45.4 MB	184.3 KB	56.6 KB
3	5d/c41398	290449	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:COLLAPSE_PRIMERS (nCoV-2019.primer.bed)	COMPLETED	0	2021-11-23 15:59:57.121	1.7s	0ms	75.0%	10.2 MB	32.2 MB	644.6 KB	3.9 KB
2	9a/60bd38	290855	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:GUNZIP_GFF (GCA_009858895.3_ASM985889v3_genomic.200409.gff.gz)	COMPLETED	0	2021-11-23 15:59:58.823	643ms	7ms	57.1%	0	0	86.8 KB	4.8 KB
6	38/6910b0	290788	NFCORE_VIRALRECON:ILLUMINA:INPUT_CHECK:SAMPLESHEET_CHECK (samplesheet_test_illumina_amplicon.csv)	COMPLETED	0	2021-11-23 15:59:58.567	1.8s	0ms	80.0%	10.7 MB	32.6 MB	651.6 KB	906 B
4	9b/64c712	291192	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BEDTOOLS_GETFASTA (nCoV-2019.primer.bed)	COMPLETED	0	2021-11-23 15:59:59.472	1.6s	0ms	57.1%	2.9 MB	11 MB	83.1 KB	9.4 KB
5	be/6b9d6b	291431	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BOWTIE2_BUILD (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-23 16:00:00.357	1.9s	1s	93.5%	6.2 MB	29.9 MB	1.7 MB	8.3 MB
14	c8/01e4e7	291924	NFCORE_VIRALRECON:ILLUMINA:CAT_FASTQ (SAMPLE3_SE)	COMPLETED	0	2021-11-23 16:00:02.265	556ms	9ms	57.1%	2.9 MB	3.9 MB	5.6 MB	5.5 MB
9	01/96db3f	291667	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:SNPEFF_BUILD (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-23 16:00:01.098	4.4s	3s	45.1%	65.1 MB	8.9 GB	17.8 MB	16.6 KB
11	58/72d12b	292220	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_RAW (SAMPLE1_PE)	COMPLETED	0	2021-11-23 16:00:02.828	9.1s	7s	164.3%	381.6 MB	3.3 GB	28.4 MB	4.7 MB
13	42/f20d7a	292681	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_RAW (SAMPLE2_PE)	COMPLETED	0	2021-11-23 16:00:05.490	8.3s	7s	156.1%	314.4 MB	3.3 GB	26.4 MB	4.7 MB
