task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
4	21/17c274	287671	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:GUNZIP_GFF (GCA_009858895.3_ASM985889v3_genomic.200409.gff.gz)	COMPLETED	0	2021-11-23 23:18:03.529	787ms	8ms	100.0%	0	0	88.1 KB	4.8 KB
6	1e/0b0ff5	287679	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BEDTOOLS_GETFASTA (nCoV-2019.primer.bed)	COMPLETED	0	2021-11-23 23:18:03.550	1.8s	0ms	50.0%	0	0	84.4 KB	9.4 KB
8	5a/946d73	288049	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:COLLAPSE_PRIMERS (nCoV-2019.primer.bed)	COMPLETED	0	2021-11-23 23:18:04.325	1.6s	0ms	100.0%	10.5 MB	32.6 MB	645.9 KB	3.9 KB
2	65/ebd8d3	288278	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BLAST_MAKEBLASTDB (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-23 23:18:05.316	2s	0ms	97.3%	13.4 MB	61.7 MB	185.6 KB	56.6 KB
1	66/f8f8e9	288508	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:UNTAR_KRAKEN2_DB (kraken2_hs22.tar.gz)	COMPLETED	0	2021-11-23 23:18:05.951	1.3s	470ms	122.1%	6.7 MB	11.1 MB	91.9 MB	105.2 MB
7	00/22c391	288790	NFCORE_VIRALRECON:ILLUMINA:INPUT_CHECK:SAMPLESHEET_CHECK (samplesheet_test_illumina_amplicon.csv)	COMPLETED	0	2021-11-23 23:18:07.306	1.9s	0ms	83.3%	10.4 MB	32.5 MB	653 KB	906 B
5	fa/84ed87	288785	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BOWTIE2_BUILD (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-23 23:18:07.291	2.1s	1s	107.9%	11.2 MB	33 MB	1.7 MB	8.3 MB
3	71/07a8f0	289207	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:GET_CHROM_SIZES (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-23 23:18:09.180	1.7s	0ms	61.5%	0	0	83 KB	373 B
13	9f/2a0773	289749	NFCORE_VIRALRECON:ILLUMINA:CAT_FASTQ (SAMPLE3_SE)	COMPLETED	0	2021-11-23 23:18:11.047	676ms	11ms	44.4%	0	0	5.6 MB	5.5 MB
9	37/a11b6c	289276	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:SNPEFF_BUILD (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-23 23:18:09.405	3.4s	2s	66.8%	63.6 MB	8.9 GB	17.8 MB	16.6 KB
12	00/05b42a	289976	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTP (SAMPLE2_PE)	COMPLETED	0	2021-11-23 23:18:11.728	6s	4s	117.9%	606.6 MB	1007.1 MB	10.9 MB	5.6 MB
11	fa/862575	290183	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTP (SAMPLE1_PE)	COMPLETED	0	2021-11-23 23:18:12.820	7.3s	5s	117.5%	605.3 MB	1007.1 MB	14.8 MB	7 MB
10	bf/bbeba9	290857	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_RAW (SAMPLE1_PE)	COMPLETED	0	2021-11-23 23:18:17.703	11.7s	10s	175.2%	375.3 MB	3.3 GB	28.5 MB	4.7 MB
