task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
3	1b/e87e44	147458	NFCORE_VIRALRECON:ILLUMINA:INPUT_CHECK:SAMPLESHEET_CHECK (samplesheet_test_illumina_amplicon.csv)	COMPLETED	0	2021-11-25 17:30:21.549	1.6s	0ms	54.8%	4.6 MB	29.9 MB	651.9 KB	916 B
2	ee/5c4526	147697	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BLAST_MAKEBLASTDB (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-25 17:30:23.194	1.7s	0ms	50.3%	3.6 MB	17.9 MB	184.5 KB	56.6 KB
5	61/ac1bbe	147969	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:GUNZIP_GFF (GCA_009858895.3_ASM985889v3_genomic.200409.gff.gz)	COMPLETED	0	2021-11-25 17:30:24.925	559ms	8ms	47.1%	0	0	87.1 KB	4.8 KB
1	e6/1470f6	148181	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BOWTIE2_BUILD (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-25 17:30:25.489	2s	1s	77.2%	4.5 MB	29.8 MB	1.7 MB	8.3 MB
4	b1/fc5701	148440	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:COLLAPSE_PRIMERS (nCoV-2019.primer.bed)	COMPLETED	0	2021-11-25 17:30:27.448	1.5s	0ms	80.0%	10.3 MB	32.2 MB	644.8 KB	3.9 KB
6	a9/c01470	148669	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:GET_CHROM_SIZES (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-25 17:30:28.979	1.5s	0ms	57.1%	3 MB	13.8 MB	82 KB	374 B
7	90/b3d3c4	148903	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:UNTAR_KRAKEN2_DB (kraken2_hs22.tar.gz)	COMPLETED	0	2021-11-25 17:30:30.488	1.2s	472ms	118.8%	5.2 MB	7.8 MB	91.9 MB	105.2 MB
8	ad/8b4cf5	149133	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BEDTOOLS_GETFASTA (nCoV-2019.primer.bed)	COMPLETED	0	2021-11-25 17:30:31.727	1.5s	0ms	29.6%	3.4 MB	20.6 MB	83.4 KB	9.4 KB
9	44/6e52c8	149368	NFCORE_VIRALRECON:ILLUMINA:CAT_FASTQ (SAMPLE3_SE)	COMPLETED	0	2021-11-25 17:30:33.260	532ms	9ms	61.5%	2.8 MB	3.9 MB	5.6 MB	5.5 MB
13	4b/305d76	149595	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_RAW (SAMPLE2_PE)	COMPLETED	0	2021-11-25 17:30:33.798	7.2s	5s	159.2%	331.1 MB	3.3 GB	26.6 MB	4.7 MB
10	fc/b91776	150135	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_RAW (SAMPLE1_PE)	COMPLETED	0	2021-11-25 17:30:41.029	6.9s	5s	167.7%	339.7 MB	3.3 GB	28.5 MB	4.7 MB
11	f8/25b9e6	150685	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTP (SAMPLE1_PE)	COMPLETED	0	2021-11-25 17:30:47.975	6.6s	5s	117.9%	587.2 MB	943.1 MB	14.8 MB	7 MB
12	88/9bd1dd	151151	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTP (SAMPLE2_PE)	COMPLETED	0	2021-11-25 17:30:54.565	5.6s	4s	117.5%	419.9 MB	506.8 MB	10.9 MB	5.6 MB
14	4b/399971	151561	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:SNPEFF_BUILD (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-25 17:31:00.124	3.1s	2s	58.2%	63.7 MB	9 GB	17.8 MB	16.6 KB
15	7d/e53e52	151918	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_RAW (SAMPLE3_SE)	COMPLETED	0	2021-11-25 17:31:03.253	6s	5s	136.9%	254.6 MB	3.2 GB	25.6 MB	2.3 MB
