task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
8	a7/49d953	970701	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:COLLAPSE_PRIMERS (nCoV-2019.primer.bed)	COMPLETED	0	2021-11-25 20:08:22.643	1.6s	1s	100.0%	10.1 MB	32.2 MB	644.8 KB	3.9 KB
4	42/79260c	970949	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:GET_CHROM_SIZES (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-25 20:08:24.247	1.5s	0ms	22.9%	3 MB	13.8 MB	82 KB	377 B
7	cf/feb863	971186	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BOWTIE2_BUILD (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-25 20:08:25.798	1.8s	0ms	100.7%	8.3 MB	30.6 MB	1.7 MB	8.3 MB
2	45/50d2d0	971430	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BLAST_MAKEBLASTDB (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-25 20:08:27.642	1.7s	1s	44.2%	3.6 MB	21.1 MB	184.6 KB	56.6 KB
5	e9/f87faa	971663	NFCORE_VIRALRECON:ILLUMINA:INPUT_CHECK:SAMPLESHEET_CHECK (samplesheet_test_illumina_amplicon.csv)	COMPLETED	0	2021-11-25 20:08:29.328	1.5s	0ms	72.7%	10.4 MB	32.5 MB	651.9 KB	910 B
3	6e/48b090	971890	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:UNTAR_KRAKEN2_DB (kraken2_hs22.tar.gz)	COMPLETED	0	2021-11-25 20:08:30.877	1.2s	452ms	118.0%	6.6 MB	11.1 MB	91.9 MB	105.2 MB
1	c3/188c4d	972162	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BEDTOOLS_GETFASTA (nCoV-2019.primer.bed)	COMPLETED	0	2021-11-25 20:08:32.067	1.5s	0ms	61.5%	2.9 MB	11 MB	83.4 KB	9.4 KB
6	7b/9b7941	972409	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:GUNZIP_GFF (GCA_009858895.3_ASM985889v3_genomic.200409.gff.gz)	COMPLETED	0	2021-11-25 20:08:33.609	531ms	7ms	66.7%	0	0	87.1 KB	4.8 KB
9	4e/644c7e	972666	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_RAW (SAMPLE1_PE)	COMPLETED	0	2021-11-25 20:08:34.146	8s	6s	174.6%	393.9 MB	3.3 GB	28.5 MB	4.7 MB
13	3d/ed932e	973270	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_RAW (SAMPLE2_PE)	COMPLETED	0	2021-11-25 20:08:42.133	6s	4s	186.2%	335.5 MB	3.3 GB	26.6 MB	4.7 MB
11	52/7464e6	973764	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTP (SAMPLE1_PE)	COMPLETED	0	2021-11-25 20:08:48.096	6.6s	5s	118.0%	589 MB	1007.1 MB	14.8 MB	7 MB
12	27/4fdb93	974228	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTP (SAMPLE2_PE)	COMPLETED	0	2021-11-25 20:08:54.655	5.5s	3s	117.4%	412.1 MB	430.5 MB	10.9 MB	5.6 MB
10	f6/0c0681	974638	NFCORE_VIRALRECON:ILLUMINA:CAT_FASTQ (SAMPLE3_SE)	COMPLETED	0	2021-11-25 20:09:00.204	560ms	9ms	80.0%	2.8 MB	3.9 MB	5.6 MB	5.5 MB
14	e8/54ce50	974864	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:SNPEFF_BUILD (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-25 20:09:00.769	3s	1s	59.8%	64.4 MB	8.9 GB	17.8 MB	16.7 KB
15	1c/84e1e9	975218	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_TRIM (SAMPLE1_PE)	COMPLETED	0	2021-11-25 20:09:03.796	6.9s	5s	162.6%	355.6 MB	3.3 GB	27.6 MB	4.5 MB
17	77/5fbfd8	975763	NFCORE_VIRALRECON:ILLUMINA:KRAKEN2_KRAKEN2 (SAMPLE1_PE)	COMPLETED	0	2021-11-25 20:09:10.752	3.8s	2s	166.9%	6.2 MB	237.9 MB	113.7 MB	37.1 MB
16	95/935f18	976122	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN (SAMPLE1_PE)	COMPLETED	0	2021-11-25 20:09:14.550	1m 31s	1m 30s	100.5%	60.5 MB	279.5 MB	50.1 MB	40.9 MB
18	b7/da3a5a	979705	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_TRIM (SAMPLE2_PE)	COMPLETED	0	2021-11-25 20:10:45.677	7.9s	7s	164.0%	315.7 MB	3.3 GB	26.3 MB	4.5 MB
19	0c/446215	980310	NFCORE_VIRALRECON:ILLUMINA:KRAKEN2_KRAKEN2 (SAMPLE2_PE)	COMPLETED	0	2021-11-25 20:10:53.618	3.3s	2s	169.9%	8.2 MB	237.9 MB	101.3 MB	29.3 MB
20	28/6d4ac3	980614	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN (SAMPLE2_PE)	COMPLETED	0	2021-11-25 20:10:56.874	1m 14s	1m 12s	100.6%	60.2 MB	279.5 MB	41.6 MB	32.2 MB
21	9b/6d6bb3	983797	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTP (SAMPLE3_SE)	COMPLETED	0	2021-11-25 20:12:11.013	6s	4s	112.7%	447.7 MB	716.8 MB	11.5 MB	6.2 MB
22	0e/dc0722	984257	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_RAW (SAMPLE3_SE)	COMPLETED	0	2021-11-25 20:12:17.001	5.9s	4s	139.4%	281.3 MB	3.2 GB	25.6 MB	2.3 MB
23	a5/9ce63d	984757	NFCORE_VIRALRECON:ILLUMINA:CUTADAPT (SAMPLE1_PE)	COMPLETED	0	2021-11-25 20:12:22.919	11s	9s	181.6%	146 MB	1.1 GB	129 MB	126.8 MB
24	90/123c8f	986569	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SAMPLE1_PE)	COMPLETED	0	2021-11-25 20:12:33.939	1.8s	0ms	184.3%	9.7 MB	1.7 GB	6.1 MB	3.2 MB
25	45/421748	986809	NFCORE_VIRALRECON:ILLUMINA:CUTADAPT (SAMPLE2_PE)	COMPLETED	0	2021-11-25 20:12:35.700	10.5s	9s	153.1%	134.1 MB	1.1 GB	103.1 MB	100.7 MB
26	34/bd0d8a	988571	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SAMPLE2_PE)	COMPLETED	0	2021-11-25 20:12:46.237	1.7s	0ms	179.4%	17.6 MB	1.7 GB	4.6 MB	2.4 MB
27	e6/79b135	988814	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_TRIM (SAMPLE3_SE)	COMPLETED	0	2021-11-25 20:12:47.943	6s	4s	140.9%	250.5 MB	3.2 GB	25.9 MB	2.2 MB
