task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
8	d7/2f87fe	1107583	NFCORE_VIRALRECON:ILLUMINA:INPUT_CHECK:SAMPLESHEET_CHECK (samplesheet_test_illumina_amplicon.csv)	COMPLETED	0	2021-11-25 20:33:57.328	1.7s	0ms	68.1%	10.2 MB	32.5 MB	651.9 KB	910 B
6	9a/0b2873	1107830	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:GET_CHROM_SIZES (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-25 20:33:59.015	1.5s	0ms	26.7%	2.9 MB	13.8 MB	82 KB	377 B
4	b8/0ebf18	1108102	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BOWTIE2_BUILD (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-25 20:34:00.565	1.8s	1s	102.3%	8.1 MB	30.8 MB	1.7 MB	8.3 MB
5	e7/55b56d	1108347	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BLAST_MAKEBLASTDB (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-25 20:34:02.393	1.6s	0ms	79.1%	3.7 MB	29.2 MB	184.6 KB	56.6 KB
2	0b/56db00	1108583	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:COLLAPSE_PRIMERS (nCoV-2019.primer.bed)	COMPLETED	0	2021-11-25 20:34:04.032	1.5s	0ms	82.8%	10.3 MB	32.2 MB	644.8 KB	3.9 KB
1	9d/dec28f	1108812	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:GUNZIP_GFF (GCA_009858895.3_ASM985889v3_genomic.200409.gff.gz)	COMPLETED	0	2021-11-25 20:34:05.554	530ms	9ms	66.7%	0	0	87.1 KB	4.8 KB
7	f2/29523a	1109015	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BEDTOOLS_GETFASTA (nCoV-2019.primer.bed)	COMPLETED	0	2021-11-25 20:34:06.088	1.5s	0ms	34.8%	4.8 MB	26.5 MB	83.4 KB	9.4 KB
3	20/2f2bd0	1109251	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:UNTAR_KRAKEN2_DB (kraken2_hs22.tar.gz)	COMPLETED	0	2021-11-25 20:34:07.626	1.2s	448ms	117.1%	6.8 MB	11.1 MB	91.9 MB	105.2 MB
11	21/3fe607	1109504	NFCORE_VIRALRECON:ILLUMINA:CAT_FASTQ (SAMPLE3_SE)	COMPLETED	0	2021-11-25 20:34:08.796	546ms	9ms	57.1%	2.9 MB	3.9 MB	5.6 MB	5.5 MB
12	c8/294bc0	1109728	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_RAW (SAMPLE2_PE)	COMPLETED	0	2021-11-25 20:34:09.353	7s	6s	144.8%	374.8 MB	3.3 GB	26.5 MB	4.7 MB
13	79/d867f3	1110278	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTP (SAMPLE2_PE)	COMPLETED	0	2021-11-25 20:34:16.336	5.5s	4s	117.7%	399.7 MB	430.5 MB	10.9 MB	5.6 MB
9	60/9d6d0b	1110689	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_RAW (SAMPLE1_PE)	COMPLETED	0	2021-11-25 20:34:21.837	9s	7s	176.0%	471.1 MB	3.3 GB	28.5 MB	4.7 MB
10	1b/690a2a	1111372	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTP (SAMPLE1_PE)	COMPLETED	0	2021-11-25 20:34:30.823	6.6s	5s	118.6%	590.5 MB	943.1 MB	14.8 MB	7 MB
14	16/363055	1111833	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:SNPEFF_BUILD (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-25 20:34:37.396	3.1s	2s	57.1%	63.7 MB	8.9 GB	17.8 MB	16.7 KB
15	9f/c411d8	1112190	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTP (SAMPLE3_SE)	COMPLETED	0	2021-11-25 20:34:40.450	5.9s	5s	113.1%	452 MB	716.8 MB	11.5 MB	6.2 MB
16	2f/25023f	1112648	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_RAW (SAMPLE3_SE)	COMPLETED	0	2021-11-25 20:34:46.397	6s	5s	143.8%	283.6 MB	3.2 GB	25.6 MB	2.3 MB
17	65/f1f96f	1113138	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_TRIM (SAMPLE2_PE)	COMPLETED	0	2021-11-25 20:34:52.364	6s	5s	184.1%	327.8 MB	3.3 GB	26.1 MB	4.5 MB
19	0e/2bd99d	1113628	NFCORE_VIRALRECON:ILLUMINA:KRAKEN2_KRAKEN2 (SAMPLE2_PE)	COMPLETED	0	2021-11-25 20:34:58.351	3.3s	2s	166.9%	7.6 MB	237.9 MB	101.3 MB	29.3 MB
18	84/1a8bd3	1113930	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN (SAMPLE2_PE)	COMPLETED	0	2021-11-25 20:35:01.631	1m 14s	1m 13s	100.5%	60.1 MB	279.5 MB	41.6 MB	32.2 MB
20	0f/59831a	1117114	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_TRIM (SAMPLE1_PE)	COMPLETED	0	2021-11-25 20:36:15.927	7s	5s	166.1%	391.9 MB	3.3 GB	27.7 MB	4.5 MB
21	63/8a89c6	1117666	NFCORE_VIRALRECON:ILLUMINA:KRAKEN2_KRAKEN2 (SAMPLE1_PE)	COMPLETED	0	2021-11-25 20:36:22.913	3.8s	2s	172.0%	8.1 MB	237.9 MB	113.7 MB	37.1 MB
22	fd/7019f6	1118024	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN (SAMPLE1_PE)	COMPLETED	0	2021-11-25 20:36:26.673	1m 31s	1m 30s	100.7%	60.3 MB	279.5 MB	50.1 MB	40.9 MB
23	1d/7c76ba	1121605	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_TRIM (SAMPLE3_SE)	COMPLETED	0	2021-11-25 20:37:57.481	5.9s	5s	146.0%	294.5 MB	3.2 GB	25.9 MB	2.2 MB
24	e0/e367e0	1122097	NFCORE_VIRALRECON:ILLUMINA:KRAKEN2_KRAKEN2 (SAMPLE3_SE)	COMPLETED	0	2021-11-25 20:38:03.430	3.6s	2s	175.6%	8 MB	301.2 MB	111.8 MB	36.7 MB
