task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
8	d0/7d6b6c	572303	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:GET_CHROM_SIZES (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-23 16:44:05.833	2s	0ms	33.3%	2.8 MB	11 MB	81.7 KB	374 B
4	9a/777c9d	572295	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BLAST_MAKEBLASTDB (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-23 16:44:05.809	2.1s	0ms	69.0%	4.3 MB	36.6 MB	184.3 KB	56.6 KB
1	be/27912e	572782	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:UNTAR_KRAKEN2_DB (kraken2_hs22.tar.gz)	COMPLETED	0	2021-11-23 16:44:07.902	1.5s	486ms	116.0%	6.8 MB	11.1 MB	91.9 MB	105.2 MB
5	68/d2989f	572747	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BOWTIE2_BUILD (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-23 16:44:07.828	2.1s	0ms	93.8%	4.7 MB	29.8 MB	1.7 MB	8.3 MB
7	85/a2f78a	573202	NFCORE_VIRALRECON:ILLUMINA:INPUT_CHECK:SAMPLESHEET_CHECK (samplesheet_test_illumina_amplicon.csv)	COMPLETED	0	2021-11-23 16:44:09.408	1.6s	0ms	88.9%	10.8 MB	32.5 MB	651.6 KB	907 B
6	ee/22fe69	573425	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:COLLAPSE_PRIMERS (nCoV-2019.primer.bed)	COMPLETED	0	2021-11-23 16:44:09.972	1.6s	0ms	111.1%	10.9 MB	32.6 MB	644.6 KB	3.9 KB
2	ff/6a3d62	573644	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:GUNZIP_GFF (GCA_009858895.3_ASM985889v3_genomic.200409.gff.gz)	COMPLETED	0	2021-11-23 16:44:10.974	703ms	7ms	57.1%	0	0	86.8 KB	4.8 KB
3	d0/421666	573868	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BEDTOOLS_GETFASTA (nCoV-2019.primer.bed)	COMPLETED	0	2021-11-23 16:44:11.612	1.8s	0ms	88.9%	2.9 MB	11 MB	83.1 KB	9.4 KB
9	ae/648e92	573950	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:SNPEFF_BUILD (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-23 16:44:11.823	4.3s	2s	41.4%	64 MB	8.9 GB	17.8 MB	16.6 KB
14	b1/3bee06	574379	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTP (SAMPLE2_PE)	COMPLETED	0	2021-11-23 16:44:13.378	5.8s	5s	119.7%	601.7 MB	1007.1 MB	10.9 MB	5.6 MB
11	2c/a4b1ce	574808	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTP (SAMPLE1_PE)	COMPLETED	0	2021-11-23 16:44:16.134	7.5s	6s	117.2%	609.1 MB	1007.1 MB	14.8 MB	7 MB
10	18/e8dc91	575255	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_RAW (SAMPLE2_PE)	COMPLETED	0	2021-11-23 16:44:19.233	9.5s	8s	178.4%	362.7 MB	3.3 GB	26.6 MB	4.7 MB
13	23/09aa74	576475	NFCORE_VIRALRECON:ILLUMINA:CAT_FASTQ (SAMPLE3_SE)	COMPLETED	0	2021-11-23 16:44:28.769	777ms	9ms	57.1%	3 MB	3.9 MB	5.6 MB	5.5 MB
12	24/824ece	575834	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_RAW (SAMPLE1_PE)	COMPLETED	0	2021-11-23 16:44:23.611	9.5s	7s	162.2%	408.1 MB	3.3 GB	28.5 MB	4.7 MB
17	b8/ae9275	577172	NFCORE_VIRALRECON:ILLUMINA:KRAKEN2_KRAKEN2 (SAMPLE2_PE)	COMPLETED	0	2021-11-23 16:44:33.110	4.2s	3s	153.4%	59.7 MB	238.1 MB	101.3 MB	29.3 MB
15	a7/273c10	576692	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_TRIM (SAMPLE2_PE)	COMPLETED	0	2021-11-23 16:44:29.551	9.5s	7s	163.7%	336.8 MB	3.3 GB	26.2 MB	4.5 MB
18	25/f9d4e4	578089	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_TRIM (SAMPLE1_PE)	COMPLETED	0	2021-11-23 16:44:39.010	10.2s	8s	163.2%	364.6 MB	3.3 GB	27.7 MB	4.5 MB
20	62/03c75b	579945	NFCORE_VIRALRECON:ILLUMINA:KRAKEN2_KRAKEN2 (SAMPLE1_PE)	COMPLETED	0	2021-11-23 16:44:49.209	4.2s	3s	160.4%	8.8 MB	237.9 MB	113.7 MB	37.1 MB
16	d3/189bb7	577677	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN (SAMPLE2_PE)	COMPLETED	0	2021-11-23 16:44:37.319	1m 20s	1m 18s	97.1%	60.4 MB	279.5 MB	41.6 MB	32.2 MB
21	ac/ad747a	584919	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTP (SAMPLE3_SE)	COMPLETED	0	2021-11-23 16:45:56.890	6.2s	4s	113.3%	442.3 MB	780.8 MB	11.5 MB	6.2 MB
22	5b/e03dc9	585505	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_RAW (SAMPLE3_SE)	COMPLETED	0	2021-11-23 16:46:03.084	7.1s	5s	142.5%	251.4 MB	3.2 GB	25.6 MB	2.3 MB
23	cb/ab97b0	586176	NFCORE_VIRALRECON:ILLUMINA:CUTADAPT (SAMPLE2_PE)	COMPLETED	0	2021-11-23 16:46:10.205	12.3s	11s	164.0%	133.5 MB	1.1 GB	103.1 MB	100.7 MB
19	56/69878a	580295	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN (SAMPLE1_PE)	COMPLETED	0	2021-11-23 16:44:53.394	1m 39s	1m 38s	97.3%	60.4 MB	279.5 MB	50.1 MB	40.9 MB
