task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
7	d8/ced83a	145599	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:COLLAPSE_PRIMERS (nCoV-2019.primer.bed)	COMPLETED	0	2021-11-23 22:32:56.059	1.8s	0ms	100.0%	11.5 MB	33.5 MB	645.9 KB	3.9 KB
3	b5/9cc830	145586	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BOWTIE2_BUILD (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-23 22:32:56.007	2.1s	0ms	106.1%	12.9 MB	35 MB	1.7 MB	8.3 MB
1	35/80edf4	146142	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:GUNZIP_GFF (GCA_009858895.3_ASM985889v3_genomic.200409.gff.gz)	COMPLETED	0	2021-11-23 22:32:58.153	625ms	7ms	200.0%	0	0	88.1 KB	4.8 KB
6	b9/129574	146026	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:GET_CHROM_SIZES (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-23 22:32:57.905	1.7s	0ms	44.4%	2.7 MB	11 MB	83 KB	372 B
5	ea/1f9f87	146489	NFCORE_VIRALRECON:ILLUMINA:INPUT_CHECK:SAMPLESHEET_CHECK (samplesheet_test_illumina_amplicon.csv)	COMPLETED	0	2021-11-23 22:32:58.784	1.7s	0ms	117.6%	10.6 MB	32.5 MB	652.9 KB	906 B
4	46/624874	146711	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BLAST_MAKEBLASTDB (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-23 22:32:59.591	1.8s	1s	97.6%	13.4 MB	61.7 MB	185.6 KB	56.6 KB
8	bb/521a42	146940	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:UNTAR_KRAKEN2_DB (kraken2_hs22.tar.gz)	COMPLETED	0	2021-11-23 22:33:00.461	1.3s	607ms	99.2%	6.7 MB	11.1 MB	91.9 MB	105.2 MB
2	43/d71107	147184	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BEDTOOLS_GETFASTA (nCoV-2019.primer.bed)	COMPLETED	0	2021-11-23 22:33:01.426	1.8s	0ms	61.5%	0	0	84.4 KB	9.4 KB
14	1d/9801fb	147697	NFCORE_VIRALRECON:ILLUMINA:CAT_FASTQ (SAMPLE3_SE)	COMPLETED	0	2021-11-23 22:33:03.255	609ms	9ms	66.7%	0	0	5.6 MB	5.5 MB
9	6b/c7e14d	147318	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:SNPEFF_BUILD (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-23 22:33:01.774	4.4s	2s	41.4%	64.2 MB	8.9 GB	17.8 MB	16.6 KB
