task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
4	85/af9f8c	1292206	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:GUNZIP_GFF (GCA_009858895.3_ASM985889v3_genomic.200409.gff.gz)	COMPLETED	0	2021-11-25 20:18:05.766	771ms	7ms	160.0%	0	0	86.8 KB	4.8 KB
7	6e/d07d51	1292203	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BOWTIE2_BUILD (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-25 20:18:05.744	2.1s	0ms	98.7%	11.9 MB	33.7 MB	1.7 MB	8.3 MB
5	b0/53f036	1292584	NFCORE_VIRALRECON:ILLUMINA:INPUT_CHECK:SAMPLESHEET_CHECK (samplesheet_test_illumina_amplicon.csv)	COMPLETED	0	2021-11-25 20:18:06.571	1.8s	0ms	76.2%	12.5 MB	34.4 MB	651.6 KB	910 B
6	4e/cfe6e1	1292583	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:GET_CHROM_SIZES (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-25 20:18:06.557	1.9s	0ms	80.0%	2.7 MB	11 MB	81.7 KB	377 B
8	5b/4214ce	1293025	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BLAST_MAKEBLASTDB (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-25 20:18:07.891	1.7s	0ms	94.1%	14.4 MB	61.7 MB	184.3 KB	56.6 KB
1	5b/1df74d	1293278	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:COLLAPSE_PRIMERS (nCoV-2019.primer.bed)	COMPLETED	0	2021-11-25 20:18:08.450	1.6s	0ms	95.2%	10.6 MB	32.6 MB	644.6 KB	3.9 KB
3	66/2c650f	1293515	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:UNTAR_KRAKEN2_DB (kraken2_hs22.tar.gz)	COMPLETED	0	2021-11-25 20:18:09.625	1.4s	564ms	110.2%	6.7 MB	11.1 MB	91.9 MB	105.2 MB
2	e4/091362	1293643	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BEDTOOLS_GETFASTA (nCoV-2019.primer.bed)	COMPLETED	0	2021-11-25 20:18:10.033	1.6s	0ms	66.7%	2.8 MB	11 MB	83.1 KB	9.4 KB
10	e2/bc3c42	1294212	NFCORE_VIRALRECON:ILLUMINA:CAT_FASTQ (SAMPLE3_SE)	COMPLETED	0	2021-11-25 20:18:11.683	590ms	9ms	114.3%	0	0	5.6 MB	5.5 MB
9	88/29fe8b	1293983	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:SNPEFF_BUILD (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-25 20:18:10.997	4.1s	2s	41.6%	64.8 MB	8.9 GB	17.8 MB	16.7 KB
12	41/bc37fd	1294427	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTP (SAMPLE1_PE)	COMPLETED	0	2021-11-25 20:18:12.279	6.9s	5s	120.0%	606.9 MB	1007.1 MB	14.8 MB	7 MB
13	f4/29ea03	1294940	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTP (SAMPLE2_PE)	COMPLETED	0	2021-11-25 20:18:15.119	6.1s	4s	115.4%	597.3 MB	943.1 MB	10.9 MB	5.6 MB
11	cf/abbd0d	1295510	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_RAW (SAMPLE1_PE)	COMPLETED	0	2021-11-25 20:18:19.226	8.5s	7s	175.3%	329.5 MB	3.3 GB	28.4 MB	4.7 MB
14	60/db05fa	1295860	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_RAW (SAMPLE2_PE)	COMPLETED	0	2021-11-25 20:18:21.235	7.3s	6s	178.7%	300.1 MB	3.3 GB	26.5 MB	4.7 MB
15	bd/2eda2e	1296591	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTP (SAMPLE3_SE)	COMPLETED	0	2021-11-25 20:18:27.702	6.7s	5s	111.7%	428.8 MB	780.8 MB	11.5 MB	6.2 MB
16	dd/71b410	1296796	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_RAW (SAMPLE3_SE)	COMPLETED	0	2021-11-25 20:18:28.594	7.2s	5s	141.0%	243.9 MB	3.2 GB	25.6 MB	2.3 MB
18	f4/45eda2	1297823	NFCORE_VIRALRECON:ILLUMINA:KRAKEN2_KRAKEN2 (SAMPLE1_PE)	COMPLETED	0	2021-11-25 20:18:35.847	4.7s	3s	160.6%	9 MB	238.1 MB	113.7 MB	37.1 MB
17	d3/5c8441	1297542	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_TRIM (SAMPLE1_PE)	COMPLETED	0	2021-11-25 20:18:34.403	10.1s	9s	177.6%	374.5 MB	3.3 GB	27.7 MB	4.5 MB
20	e4/762de4	1299274	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_TRIM (SAMPLE2_PE)	COMPLETED	0	2021-11-25 20:18:44.530	8.2s	7s	174.5%	338.4 MB	3.3 GB	26.2 MB	4.5 MB
22	ef/7e6d55	1300734	NFCORE_VIRALRECON:ILLUMINA:KRAKEN2_KRAKEN2 (SAMPLE2_PE)	COMPLETED	0	2021-11-25 20:18:52.718	3.6s	2s	158.3%	6 MB	237.9 MB	101.3 MB	29.3 MB
21	3c/5132fd	1301026	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN (SAMPLE2_PE)	COMPLETED	0	2021-11-25 20:18:56.363	1m 18s	1m 16s	96.6%	60.6 MB	279.5 MB	41.6 MB	32.2 MB
19	ca/3b10f6	1298494	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN (SAMPLE1_PE)	COMPLETED	0	2021-11-25 20:18:40.541	1m 37s	1m 34s	97.1%	60.4 MB	279.5 MB	50.1 MB	40.9 MB
23	50/5418f3	1306327	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_TRIM (SAMPLE3_SE)	COMPLETED	0	2021-11-25 20:20:14.115	6.3s	5s	167.8%	248.7 MB	3.2 GB	25.9 MB	2.2 MB
25	95/1be617	1307362	NFCORE_VIRALRECON:ILLUMINA:KRAKEN2_KRAKEN2 (SAMPLE3_SE)	COMPLETED	0	2021-11-25 20:20:20.430	4s	3s	161.7%	8.8 MB	238.1 MB	111.8 MB	36.7 MB
26	38/7e51e8	1308230	NFCORE_VIRALRECON:ILLUMINA:CUTADAPT (SAMPLE1_PE)	COMPLETED	0	2021-11-25 20:20:24.428	15.3s	14s	174.1%	144.4 MB	1.1 GB	129 MB	126.8 MB
27	b2/abd455	1311372	NFCORE_VIRALRECON:ILLUMINA:CUTADAPT (SAMPLE2_PE)	COMPLETED	0	2021-11-25 20:20:39.747	12.6s	11s	155.1%	130.7 MB	1.1 GB	103.1 MB	100.7 MB
28	ad/5f4528	1313702	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SAMPLE2_PE)	COMPLETED	0	2021-11-25 20:20:52.384	1.8s	0ms	163.1%	30.7 MB	1.9 GB	4.6 MB	2.4 MB
29	cf/abf608	1314070	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SAMPLE1_PE)	COMPLETED	0	2021-11-25 20:20:54.201	1.8s	0ms	184.9%	37.8 MB	1.9 GB	6.1 MB	3.2 MB
24	6d/4d8316	1306684	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN (SAMPLE3_SE)	COMPLETED	0	2021-11-25 20:20:17.109	44.8s	43s	97.5%	41.9 MB	279.5 MB	47.8 MB	38.4 MB
30	06/442485	1314301	NFCORE_VIRALRECON:ILLUMINA:CUTADAPT (SAMPLE3_SE)	COMPLETED	0	2021-11-25 20:20:56.036	14.1s	12s	176.3%	129.3 MB	796.5 MB	124.7 MB	122.3 MB
34	5a/21cb88	1315414	NFCORE_VIRALRECON:ILLUMINA:FASTQC (SAMPLE1_PE)	COMPLETED	0	2021-11-25 20:21:01.942	9.2s	7s	169.7%	419.2 MB	3.3 GB	27 MB	4.3 MB
32	ba/9d0825	1316913	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA (SAMPLE1_PE)	COMPLETED	0	2021-11-25 20:21:10.151	3.8s	2s	155.8%	131.4 MB	5.3 GB	65.3 MB	28.7 MB
31	9d/21cefa	1317122	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES (SAMPLE1_PE)	COMPLETED	0	2021-11-25 20:21:11.163	40.4s	40s	167.4%	289.6 MB	1.6 GB	70.7 MB	463.9 MB
35	0a/db108e	1321003	NFCORE_VIRALRECON:ILLUMINA:FASTQC (SAMPLE2_PE)	COMPLETED	0	2021-11-25 20:21:51.618	8.7s	6s	168.7%	365 MB	3.3 GB	25.7 MB	4.4 MB
37	08/34408b	1321847	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA (SAMPLE2_PE)	COMPLETED	0	2021-11-25 20:22:00.287	3.6s	2s	141.0%	117.4 MB	1.1 GB	56.9 MB	24.5 MB
38	7f/faad3a	1322247	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER (SAMPLE2_PE)	COMPLETED	0	2021-11-25 20:22:03.864	2m 14s	2m 12s	167.9%	381.1 MB	1.7 GB	407.5 MB	781.3 MB
33	5b/2a5712	1317747	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER (SAMPLE1_PE)	COMPLETED	0	2021-11-25 20:21:13.968	3m 7s	3m 5s	175.9%	469.4 MB	3.6 GB	490.7 MB	903.6 MB
39	0a/d4573b	1354464	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (SAMPLE2_PE)	COMPLETED	0	2021-11-25 20:24:21.143	1.8s	0ms	104.3%	4.4 MB	26.8 MB	2.5 MB	4.7 KB
40	92/913a34	1354773	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (SAMPLE1_PE)	COMPLETED	0	2021-11-25 20:24:22.924	1.7s	0ms	70.6%	4.4 MB	26.8 MB	3.2 MB	4.7 KB
