task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
7	64/fcf8dc	1152011	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BLAST_MAKEBLASTDB (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-25 20:01:34.837	2s	0ms	91.8%	18 MB	61.9 MB	184.3 KB	56.6 KB
3	4c/ad2c84	1152009	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BOWTIE2_BUILD (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-25 20:01:34.813	2.3s	0ms	111.3%	12.9 MB	35 MB	1.7 MB	8.3 MB
1	7b/29c2a2	1152615	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:GUNZIP_GFF (GCA_009858895.3_ASM985889v3_genomic.200409.gff.gz)	COMPLETED	0	2021-11-25 20:01:37.132	786ms	7ms	80.0%	0	0	86.8 KB	4.8 KB
8	34/89236a	1152450	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:GET_CHROM_SIZES (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-25 20:01:36.803	2s	0ms	100.0%	2.8 MB	11 MB	81.7 KB	378 B
5	e4/e1d3cf	1152459	NFCORE_VIRALRECON:ILLUMINA:INPUT_CHECK:SAMPLESHEET_CHECK (samplesheet_test_illumina_amplicon.csv)	COMPLETED	0	2021-11-25 20:01:36.817	2s	0ms	90.9%	12.4 MB	34.4 MB	651.6 KB	910 B
6	4c/e6eed4	1153050	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:COLLAPSE_PRIMERS (nCoV-2019.primer.bed)	COMPLETED	0	2021-11-25 20:01:37.925	1.7s	0ms	106.7%	10.3 MB	32.2 MB	644.6 KB	3.9 KB
2	f5/336de5	1153304	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:UNTAR_KRAKEN2_DB (kraken2_hs22.tar.gz)	COMPLETED	0	2021-11-25 20:01:38.828	1.2s	538ms	105.5%	6.7 MB	11.1 MB	91.9 MB	105.2 MB
4	91/9289cc	1153537	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BEDTOOLS_GETFASTA (nCoV-2019.primer.bed)	COMPLETED	0	2021-11-25 20:01:39.676	2s	0ms	30.8%	0	0	83.1 KB	9.4 KB
9	42/a4ade9	1153641	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:SNPEFF_BUILD (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-25 20:01:40.061	3.4s	2s	68.2%	64.6 MB	9 GB	17.8 MB	16.7 KB
13	b1/edd3d0	1154033	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTP (SAMPLE1_PE)	COMPLETED	0	2021-11-25 20:01:41.670	7s	5s	119.0%	611.4 MB	943.1 MB	14.8 MB	7 MB
14	a7/7f8aa0	1154379	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTP (SAMPLE2_PE)	COMPLETED	0	2021-11-25 20:01:43.474	6s	5s	116.0%	603 MB	943.1 MB	10.9 MB	5.6 MB
11	34/71498c	1155072	NFCORE_VIRALRECON:ILLUMINA:CAT_FASTQ (SAMPLE3_SE)	COMPLETED	0	2021-11-25 20:01:48.717	799ms	14ms	88.9%	0	0	5.6 MB	5.5 MB
10	e3/830879	1155292	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_RAW (SAMPLE1_PE)	COMPLETED	0	2021-11-25 20:01:49.464	9.4s	8s	180.3%	405 MB	3.3 GB	28.4 MB	4.7 MB
12	76/ce8723	1155312	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_RAW (SAMPLE2_PE)	COMPLETED	0	2021-11-25 20:01:49.531	9.4s	7s	159.3%	383 MB	3.3 GB	26.5 MB	4.7 MB
17	df/ded52f	1156500	NFCORE_VIRALRECON:ILLUMINA:KRAKEN2_KRAKEN2 (SAMPLE1_PE)	COMPLETED	0	2021-11-25 20:01:58.912	4.4s	3s	168.5%	27.1 MB	238.1 MB	113.7 MB	37.1 MB
15	31/4233d0	1156467	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_TRIM (SAMPLE1_PE)	COMPLETED	0	2021-11-25 20:01:58.839	10.2s	8s	164.1%	362.1 MB	3.3 GB	27.6 MB	4.5 MB
18	a6/39c9a6	1158232	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_TRIM (SAMPLE2_PE)	COMPLETED	0	2021-11-25 20:02:09.079	7.3s	6s	179.9%	295.9 MB	3.3 GB	26.2 MB	4.5 MB
19	a8/3804f1	1159509	NFCORE_VIRALRECON:ILLUMINA:KRAKEN2_KRAKEN2 (SAMPLE2_PE)	COMPLETED	0	2021-11-25 20:02:16.414	3.6s	2s	158.4%	6.1 MB	237.9 MB	101.3 MB	29.3 MB
20	84/6e7dda	1159804	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN (SAMPLE2_PE)	COMPLETED	0	2021-11-25 20:02:20.011	1m 17s	1m 16s	95.9%	60.4 MB	279.5 MB	41.6 MB	32.2 MB
16	5c/872057	1157182	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN (SAMPLE1_PE)	COMPLETED	0	2021-11-25 20:02:03.340	1m 37s	1m 35s	96.5%	60.6 MB	279.5 MB	50.1 MB	40.9 MB
21	60/e7e260	1165093	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTP (SAMPLE3_SE)	COMPLETED	0	2021-11-25 20:03:37.211	6.4s	5s	113.5%	435.2 MB	780.8 MB	11.5 MB	6.2 MB
22	1c/184f76	1165431	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_RAW (SAMPLE3_SE)	COMPLETED	0	2021-11-25 20:03:40.109	7.1s	6s	146.9%	252.9 MB	3.2 GB	25.6 MB	2.3 MB
23	ee/65f4d4	1165944	NFCORE_VIRALRECON:ILLUMINA:CUTADAPT (SAMPLE1_PE)	COMPLETED	0	2021-11-25 20:03:43.673	14.9s	13s	185.3%	144.8 MB	1.1 GB	129 MB	126.8 MB
25	87/c74d9e	1169471	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SAMPLE2_PE)	COMPLETED	0	2021-11-25 20:03:58.563	1.8s	1s	166.3%	27.5 MB	1.7 GB	4.6 MB	2.4 MB
24	2d/02a946	1166822	NFCORE_VIRALRECON:ILLUMINA:CUTADAPT (SAMPLE2_PE)	COMPLETED	0	2021-11-25 20:03:47.241	14.1s	13s	160.2%	106.6 MB	1001.8 MB	103.1 MB	100.7 MB
26	02/78e1f9	1169903	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SAMPLE1_PE)	COMPLETED	0	2021-11-25 20:04:00.368	1.8s	0ms	178.9%	31.8 MB	1.7 GB	6.1 MB	3.2 MB
28	a9/866e61	1170357	NFCORE_VIRALRECON:ILLUMINA:KRAKEN2_KRAKEN2 (SAMPLE3_SE)	COMPLETED	0	2021-11-25 20:04:02.201	4.3s	3s	171.6%	8.3 MB	238.1 MB	111.8 MB	36.7 MB
27	6f/8bdab7	1170136	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_TRIM (SAMPLE3_SE)	COMPLETED	0	2021-11-25 20:04:01.372	7s	6s	149.1%	287.6 MB	3.2 GB	25.9 MB	2.2 MB
31	83/ec74e7	1171316	NFCORE_VIRALRECON:ILLUMINA:FASTQC (SAMPLE1_PE)	COMPLETED	0	2021-11-25 20:04:08.393	8.1s	7s	170.5%	450.2 MB	3.3 GB	27 MB	4.3 MB
29	c9/89185a	1170912	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN (SAMPLE3_SE)	COMPLETED	0	2021-11-25 20:04:06.543	45.6s	44s	97.9%	41.6 MB	279.5 MB	47.8 MB	38.4 MB
32	c6/69633e	1176010	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA (SAMPLE1_PE)	COMPLETED	0	2021-11-25 20:04:52.120	4.7s	3s	146.5%	132.5 MB	5.3 GB	65.3 MB	28.7 MB
