task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
5	05/04ea8e	449851	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:COLLAPSE_PRIMERS (nCoV-2019.primer.bed)	COMPLETED	0	2021-11-25 18:31:39.979	1.8s	0ms	66.7%	2.8 MB	11 MB	644.6 KB	3.9 KB
7	53/b0ffb4	449872	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:GET_CHROM_SIZES (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-25 18:31:40.016	2s	0ms	100.0%	2.8 MB	11 MB	81.7 KB	375 B
6	06/7a6caf	449859	NFCORE_VIRALRECON:ILLUMINA:INPUT_CHECK:SAMPLESHEET_CHECK (samplesheet_test_illumina_amplicon.csv)	COMPLETED	0	2021-11-25 18:31:40.003	2.1s	0ms	84.2%	2.8 MB	11 MB	651.6 KB	907 B
2	3a/39fc4e	450465	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:GUNZIP_GFF (GCA_009858895.3_ASM985889v3_genomic.200409.gff.gz)	COMPLETED	0	2021-11-25 18:31:41.826	838ms	11ms	100.0%	0	0	86.8 KB	4.8 KB
4	b5/a0b5b2	450585	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BOWTIE2_BUILD (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-25 18:31:42.110	2.1s	1s	101.2%	12.5 MB	34.2 MB	1.7 MB	8.3 MB
8	56/f45b2c	450946	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BLAST_MAKEBLASTDB (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-25 18:31:42.678	1.7s	0ms	100.0%	13.6 MB	61.7 MB	184.3 KB	56.6 KB
3	93/a453b7	451294	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:UNTAR_KRAKEN2_DB (kraken2_hs22.tar.gz)	COMPLETED	0	2021-11-25 18:31:44.425	1.3s	474ms	117.8%	7.1 MB	11.1 MB	91.9 MB	105.2 MB
1	55/81f0cf	451230	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BEDTOOLS_GETFASTA (nCoV-2019.primer.bed)	COMPLETED	0	2021-11-25 18:31:44.215	1.8s	0ms	100.0%	2.8 MB	11 MB	83.1 KB	9.4 KB
9	2b/439329	451692	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:SNPEFF_BUILD (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-25 18:31:45.746	3.4s	1s	66.2%	65.1 MB	8.9 GB	17.8 MB	16.6 KB
14	70/372fa5	451797	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_RAW (SAMPLE2_PE)	COMPLETED	0	2021-11-25 18:31:45.998	9.4s	8s	171.4%	340.5 MB	3.3 GB	26.5 MB	4.7 MB
10	fb/1597f1	453053	NFCORE_VIRALRECON:ILLUMINA:CAT_FASTQ (SAMPLE3_SE)	COMPLETED	0	2021-11-25 18:31:55.423	781ms	13ms	44.4%	0	0	5.6 MB	5.5 MB
12	89/f0a5b5	452343	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_RAW (SAMPLE1_PE)	COMPLETED	0	2021-11-25 18:31:49.149	9.2s	8s	170.5%	380.1 MB	3.3 GB	28.5 MB	4.7 MB
13	9c/26d237	453284	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTP (SAMPLE2_PE)	COMPLETED	0	2021-11-25 18:31:56.212	5.9s	4s	119.3%	599.2 MB	1007.1 MB	10.9 MB	5.6 MB
11	6c/105141	453628	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTP (SAMPLE1_PE)	COMPLETED	0	2021-11-25 18:31:58.392	7.1s	6s	119.1%	609.2 MB	943.1 MB	14.8 MB	7 MB
